Setdb1KO	Lgr5Cre
394.973517100439	230.413361890778
589.967438613419	211.013257147882
620.468638099451	202.935431981973
426.56109720259	100.93057820074
517.133110798263	367.982134575153
608.997551813586	511.515992376485
342.841846172828	327.777555934696
545.718328063566	414.548173826624
520.804912987199	580.44626462299
273.917050844259	268.225532270667
564.112315269157	273.67368810354
331.088344077915	467.320759341022
452.004320754602	219.679118816389
295.260558302296	95.4106167531039
430.803715164167	500.221279969756
174.368861799706	62.6396913791135
150.746118702745	435.765646637889
633.841458944767	134.283196761533
648.639628398709	339.820683644332
112.031506781584	504.993093187226
132.86662303197	493.010429713776
415.546943848517	390.494875763179
327.174210409346	449.592204332378
593.404168074767	244.255856659099
323.751045126928	555.159509017422
262.253908104735	567.473887754397
184.682973069554	385.584578977206
229.448642152501	257.405355996615
268.367829900416	469.651570570193
229.991928831039	297.279230894214
419.960895369188	382.116567575833
151.325034739313	266.903246116026
402.244854894146	400.587641046338
329.295806462739	167.968918457006
440.478025128965	155.252198560068
283.687467199179	510.921978517573
378.013694864319	575.741589009985
611.413594507218	97.2290348035817
372.545114820431	120.658960277785
454.242496973106	443.234393755566
598.879352752195	298.387210657658
555.226451798194	515.722189585987
514.335982904885	288.605868885428
397.356525369266	235.849235402935
242.031032313133	163.857148699988
141.081947953681	631.386748689935
213.290551543539	210.387770068324
417.002354538873	229.292144931065
433.715313394926	199.144108563379
531.061063362726	432.660760176073
583.790919158424	146.458881715961
361.030221091235	342.393008411588
76.7268341231772	607.460659931353
533.833584014958	320.349438050814
545.718328063566	383.612303972221
469.605493973176	249.858643730466
181.409310054912	338.551733928058
139.883575002332	567.473887754397
536.269185351956	319.43509763075
372.923412803792	379.986651288957
328.259642558041	575.741589009985
444.99422548482	400.040113089882
280.177547294302	472.057706802638
187.890395137625	305.95917232762
208.343886123186	219.086409392495
290.809402891497	130.205289855803
111.682677364554	199.325958918967
300.344161728523	567.473887754397
537.242419486849	360.805882139918
349.263464301704	467.320759341022
537.242419486849	446.383270739254
132.568697842728	522.113307952772
535.009130433782	558.288937255323
636.451221455039	350.360533762117
598.879352752195	65.904853368035
330.043227595455	534.997122984753
440.019112180309	549.11825007654
450.691325228159	366.597671097663
91.7960259746608	164.871206538367
247.071758370304	120.554932866541
286.599038003804	440.819983726723
232.340597513431	309.953431439494
461.502795777207	278.008668935165
294.46954085791	351.840326907317
624.024796826221	236.726615866306
364.558787372555	172.677748471887
391.031897254615	193.685807713545
423.058219069015	263.817304024009
118.699420592391	549.763819159094
174.361392111676	497.085618485901
165.403093948698	94.3993752820684
457.08896165389	291.047645283521
395.385934706691	476.587153221938
195.783455275444	327.471168184111
325.630393315455	431.520049288042
516.056500122251	664.690114364725
537.242419486849	642.388840020274
229.76533469371	124.600644592339
620.468638099451	436.859240294925
373.245564803636	576.543660224921
174.865473418341	482.940530375623
268.917829412344	533.979628819628
298.138523750001	608.382206216597
460.051017072053	281.151811242594
139.003781697031	342.919967521905
465.334621443237	423.363825656178
132.433011078426	81.9296340818594
304.301750227558	263.796531731206
444.353345594793	252.998589085889
517.960643957983	194.770171740563
270.762805832579	421.390983855437
182.780156695426	257.195355209906
641.762489625143	607.460659931353
258.196076811366	347.34241430068
392.32561208105	333.347141180493
298.330103867739	386.635238410865
284.853679658267	613.481060579825
440.478025128965	106.150154509197
623.568911058673	153.168785679014
182.74283845375	153.591011373548
353.695834200902	624.826857282291
320.227943330786	408.152087600001
442.016523012015	352.918778062147
357.540133035219	199.522449289682
176.013317619149	637.700594879921
173.326214299113	313.092130111955
443.473030927031	401.249604049238
301.965106327429	527.495703242319
414.004708308138	542.809367330942
300.29532688176	225.888202683402
459.682445402043	512.175035071658
113.5505827015	492.390960559219
142.249213206658	300.664620107456
371.474330288311	165.162415741563
336.855725439671	613.093256160046
74.0763981181787	256.533131329633
488.272239706822	228.024786870742
95.9104513766604	417.335493929108
545.718328063566	111.643727019323
462.317822688953	342.836983679824
646.409280417104	111.608672983706
373.566458338455	232.547261273389
186.143100997975	361.427193111058
536.269185351956	441.237237123423
368.795972737661	233.366492001547
546.471887736295	142.330431694202
636.451221455039	606.443032115244
264.224694938444	511.647316363746
111.444631108009	215.096922035851
375.86826308378	309.10727580224
355.670739022403	255.057201474156
262.953549852856	241.489813841782
102.151134994175	388.196948834809
316.105441470743	417.980985963098
153.052550630742	166.708868693738
196.288966954184	306.885300479384
490.191954285447	272.136174819565
612.177952463044	393.877142808783
291.942973180849	325.093131793836
168.642676723228	168.051313271016
260.132173913817	159.512535051977
107.171302342391	591.747294920467
316.934077907051	372.072518485164
305.497754218456	235.238446866504
571.567478163638	664.690114364725
343.262355490751	385.567103785362
148.156976898995	248.15240354913
572.860363177839	407.502673424441
98.1558971952578	104.548206490107
417.949178494215	127.099652692503
494.437736267887	312.054315492762
140.85614160031	284.717682254301
444.353345594793	671.906649855913
281.760386553153	62.5939554244849
154.402264548208	462.151983711701
343.262355490751	529.439036194717
149.791865249857	77.410804069097
287.729522239925	426.953408906986
605.984652625295	411.526560492364
286.13622122467	537.857909372698
420.889082468664	313.596970183832
334.370694874771	155.477054818487
330.891877006852	489.377521187735
257.694918583139	325.939028164667
365.478471559036	571.819563237607
125.223466270763	508.742272050767
409.252326827469	455.141781906638
475.802202195831	631.386748689935
472.948927044745	567.473887754397
133.24220803816	212.089411208222
287.077572553826	93.1519787689886
605.984652625295	310.168443839359
212.473795385911	338.122674333401
257.769269686933	234.572010002095
124.370832441668	92.4834010135009
138.859645205785	279.42059761828
470.608557681778	127.742675871507
325.820840288014	662.828631334035
409.769461700405	180.663467976139
235.201884158434	456.863102244116
496.493966716877	581.683782342608
249.825751980049	286.858747420479
584.12504420803	142.642924641276
291.618835677027	216.605088723089
74.9112372719521	98.1298901773202
232.559600876265	291.374197785974
262.49259315332	260.413821995428
502.192418672951	477.826005901679
584.12504420803	591.747294920467
332.157027364085	650.385978948791
147.931775822605	353.516751037697
340.199731142149	140.333170715256
333.318078728834	519.230791479223
136.837802353277	84.3456490444155
311.252611201013	349.515886156202
509.809683786027	388.382432111757
584.12504420803	128.807978843144
495.644028914938	401.739349120559
529.877928492924	252.280154557228
443.473030927031	138.117909281431
110.385093276738	306.223713628626
579.007259515319	157.774573211661
598.879352752195	235.596347781083
306.184665312747	178.655540676068
303.568637510365	331.897960009462
168.351599819922	307.06193103116
371.436315047868	308.770714739045
189.40642160041	206.694377607357
449.131723573915	312.910745219206
509.481759372862	111.941825266038
183.872703729606	346.697408301928
303.8957900156	286.485191762657
579.007259515319	123.602015826116
825.692289141808	660.551741566566
426.56109720259	249.260799077868
238.994643222655	563.850566320454
264.944722047566	197.260376290411
401.846957861122	226.849470899594
454.242496973106	120.2957644076
449.131723573915	122.038551465502
457.08896165389	461.859706255439
283.775335729589	291.299674616501
516.056500122251	505.589110408199
288.12774112895	361.273114056634
408.728052343984	544.054553802239
288.704639416019	214.044861266932
244.112262507149	373.913168463961
373.506524240143	238.864719854015
564.396626806011	501.756966658189
392.889041038582	241.391710860949
462.317822688953	61.6395716473395
176.933393223258	221.143768008593
617.404726256133	260.542634622119
533.833584014958	524.921163584852
321.731347371421	553.31082421669
194.757662992645	310.705536396871
251.284257722281	132.72697870318
499.731220837117	275.132310025971
301.920636344649	272.661971384066
398.850900522571	109.151383076067
571.567478163638	291.71722453184
636.451221455039	428.453922336511
558.727169850248	569.865305660463
80.2039755079556	434.196501716652
304.646953423574	480.641380928015
186.628914447484	372.522564263088
442.088675850812	96.8645465775069
629.914693754564	431.860653520483
517.133110798263	533.213544993116
431.524411819574	247.152666756272
413.811875105198	267.563390502457
133.374757856598	147.093046336769
549.842344963774	355.792811530731
629.914693754564	170.317495218828
409.332890082304	367.348867320745
316.105441470743	486.415750792401
341.093757006719	472.057706802638
174.492963739392	413.968743163756
503.880412132542	176.758404780412
315.33946916085	260.953662354451
481.657670255987	1067.64487652683
257.70325070318	380.502305559143
336.742506928068	204.541819548114
316.266689337646	223.202886391212
302.70342022139	386.770665313991
486.258159109264	393.369645707325
260.891960102686	377.008316093701
248.103711655125	442.979867559955
318.733695161333	600.998626780141
636.451221455039	243.097720416394
171.574602616501	467.013285576014
324.300256222595	537.065918005061
304.36920573954	261.931857339295
413.032578332876	562.955095077644
303.591598191839	401.495879075961
153.957113202613	268.629809522874
462.317822688953	624.826857282291
522.211797549521	224.371502068375
172.685396832044	347.659595108619
435.205535757499	438.296409827046
569.148129033252	304.234182758205
589.375596083118	395.058348820306
514.767633987797	178.497241018366
628.617365962334	586.653249250642
403.034335467097	502.335571952454
419.960895369188	613.093256160046
429.954886508612	333.91020056981
395.640937826641	170.637647149966
106.807022694261	231.913073538801
368.621476531065	469.96706200161
288.907049909167	238.090274801913
313.063487599401	348.345257616466
206.921050831028	566.662914724522
313.980524930635	529.439036194717
564.112315269157	444.618561173002
390.657485555258	70.6034233954302
243.035982392318	305.41476609678
379.222110134843	169.525389034314
266.236332283734	388.879530103818
431.472141544445	452.739490797358
294.432248094202	478.167393814319
579.007259515319	402.635382099295
583.790919158424	362.912649163392
70.7795105669422	125.992297756917
181.633141516935	495.860564418019
265.913101388344	497.969022902127
264.336109834405	518.557230696189
307.787438796785	533.777722219399
311.337661307265	356.111170831807
290.09241158922	242.385720325672
415.546943848517	317.285631483211
616.220190248729	164.627639286708
457.195140939145	455.141781906638
559.757534409763	261.521998401879
508.99110010933	377.63905640989
540.343538248692	541.818037302248
532.281088107362	229.309786093861
332.475499004106	291.596801205963
320.404207089408	272.556719594993
458.888036003311	249.028557872684
371.840567366138	448.697398848601
490.83573015981	230.46804538784
107.509566440188	232.147107660918
360.609026202714	309.404699514238
237.596774024874	613.481060579825
324.3146261979	167.876179218045
518.687043602048	662.828631334035
574.01669652996	295.049376762712
374.54032570987	236.951143710789
568.852397436488	392.264476315923
611.413594507218	275.65904492018
314.799086441357	137.383590955713
547.371996637214	450.372251765329
234.723887887728	473.849168302059
269.581291833712	149.220625065222
250.47923887612	393.160283413627
636.451221455039	457.200111994978
559.484032708914	445.480111462132
522.409629421033	409.259913116484
618.712451879614	553.31082421669
411.670528454986	345.088465819259
391.676626955973	424.416307965537
505.559480340164	379.619136767684
429.954886508612	411.07289507072
446.724789759042	90.3715587440441
383.879743120063	349.658335355743
108.769620900444	266.394812668393
582.872393924012	303.721616841765
468.897572093238	195.873058861137
432.99908594596	580.548694537001
230.698969137859	278.547149167741
508.230610254026	591.420058854963
424.407522271122	482.199252452029
231.806463560639	346.518895293577
453.075816346312	248.142345627702
217.19529183695	326.246578912334
648.639628398709	235.393307714532
268.193535393701	640.403432438224
581.476815670378	349.500002800047
77.3635067415683	642.388840020274
605.587523243071	285.801413268103
589.027115557649	550.954548709136
260.220078701259	525.739785701255
374.981046888008	58.96653643696
164.963581089053	173.481792703157
323.314569510207	272.743262911815
294.44495498407	249.149163478024
396.995705471282	273.647166946264
449.548954537489	269.700422637717
150.079604186932	233.453759340323
278.252072557509	404.004695463129
107.993196314106	569.865305660463
482.831911812129	444.15449837613
265.400192321803	581.683782342608
464.159842222331	541.818037302248
509.809683786027	462.567921428201
534.052945424792	449.237675802059
352.668896639247	497.085618485901
208.735430327882	618.879599303344
554.963191051587	498.993767697848
228.536451951812	278.569768399481
161.18528972435	259.37000010015
73.3976427825316	625.250969439235
159.601928995737	349.515886156202
387.110856736734	299.109947471391
277.752249817217	492.390960559219
352.370031688243	96.2665505626593
333.105675111115	302.828090630258
309.978593051378	653.634595900792
408.481578086098	244.587294882249
257.654225760468	309.871332526332
349.121053167526	623.670018224758
388.832174798319	595.396915313553
425.131519161552	483.864519156435
467.718922769899	374.772151639469
162.637175016868	451.598179069941
288.406865768216	601.975081758321
367.936466893374	278.439131439699
497.680669643776	496.064451479228
457.195140939145	222.841942399944
259.673035357551	522.113307952772
299.845655088267	240.758876490104
235.885511821236	220.931354011254
401.95598479578	590.519204003513
208.882936552631	545.015328137103
308.750566981829	461.859706255439
606.402739272124	460.792956797835
533.833584014958	360.372056920571
422.918058370544	415.622308946609
558.727169850248	376.706145677276
238.949758171741	387.532961346456
218.034832921036	377.251440651077
363.283320485382	554.219757038762
492.458940491009	357.266441540777
183.182455170944	97.8309588304281
424.473262667213	538.863059625945
128.166588576216	372.82099705122
257.171572026626	381.34432786133
533.833584014958	214.301894723214
186.280374099179	442.979867559955
303.467259260098	343.825577695389
240.898641475375	209.201633086468
432.99908594596	468.503298340382
357.097673838021	203.640905675744
236.345720111143	576.543660224921
214.852527223623	226.609010883467
364.433483988633	470.343142389212
222.675601013949	67.2457394749431
396.196641117513	436.173544873781
390.340123764476	492.390960559219
123.089319135068	220.338833006466
297.812197738551	334.199644609232
230.915071175115	137.55641273507
139.6108030261	309.388162930216
263.595233801254	263.981129460578
478.704635617611	325.545552780015
87.6624850190301	419.630796642385
176.037919353404	127.844248620537
144.956293970725	683.072828441133
208.840894303064	226.900312345057
599.919027142177	97.8259489670118
437.085957688269	355.001989654336
235.55210148775	251.2452266591
507.298137677836	387.88465930682
304.845519771327	359.766613325286
394.491227054565	483.504175836935
164.704435966522	452.739490797358
446.410723410313	328.897062905107
265.72815339137	184.38400339366
379.010759878881	453.42802633773
529.926452359276	235.866948632009
143.961127382466	146.699749560751
300.281643343039	610.426910258076
299.946533180059	57.0186034186522
155.46733243607	156.936357873435
257.118560490334	300.891222964014
198.351270877923	600.998626780141
554.963191051587	252.274321857168
564.112315269157	585.472946435621
156.111818450412	333.433356330705
191.791788688476	562.955095077644
643.606944555563	275.142578548616
360.148655217817	294.940188005041
128.089186247049	330.782109188072
460.846601602736	242.574809832239
109.761996732411	299.477327700908
180.905582105444	309.953431439494
271.717515694848	416.091768565675
131.610494358945	422.616609881302
435.937377076584	528.594470243186
473.587908521752	146.963095152194
329.969666696281	236.957558276236
512.489375478068	335.629213869979
598.879352752195	646.921773759007
478.704635617611	461.859706255439
491.254118514889	380.636589027204
481.657670255987	486.415750792401
286.709791755808	522.625616420663
263.334390574282	229.141593555907
554.963191051587	245.611415985763
653.395488790532	202.330011649983
406.871158282431	619.284987248192
351.42230017661	330.87275835993
388.97556874803	196.933437765261
193.761741758203	255.009846184429
274.597726921267	497.085618485901
348.591875133167	508.742272050767
224.792754799466	625.250969439235
285.580306013011	346.253812826337
443.660832473221	480.092469152047
305.050498398686	219.012015686299
466.170278398278	173.440160410822
286.414299001826	311.06957016044
152.322192805959	403.950490050115
279.221664262942	163.6526903846
449.647236378294	361.034457713853
180.115513248196	576.833859218676
366.011678411741	113.498014819685
413.095848237013	220.324736261405
636.451221455039	435.292764307471
532.281088107362	174.406759078043
109.088043498474	290.715170976495
423.058219069015	194.428807355247
193.246827880701	385.584578977206
332.457003912892	278.267054311071
562.126008173642	219.760031812391
318.566763775665	199.131624947573
282.347646618103	333.55015271298
129.51281496108	183.349878836972
100.424130791956	358.510670540104
196.094728811551	325.982212249392
466.860338743215	112.88393196422
221.568893045274	242.385767899958
253.750303901669	212.625381916875
573.708889572365	122.245149131645
605.984652625295	237.344587450731
381.489819153241	353.076795216048
564.396626806011	79.4216750540007
331.296731972069	500.221279969756
629.914693754564	175.465731024914
558.727169850248	120.897518251802
285.162247191839	176.630325851889
554.963191051587	630.942674580499
156.094787516792	504.286837256393
622.329780254976	401.19249912155
77.1553431245511	220.217520916315
370.441985161134	415.851726049487
363.376990834157	259.390169661613
373.566458338455	344.625794120454
462.42977179383	147.679759631208
383.516386926743	429.868584021871
293.707669427232	223.689676069206
147.865553675599	315.935973972965
242.359800246928	427.920026790684
535.343904130717	127.395039082015
375.737562956136	268.664772187593
206.022876753566	253.562919699202
192.11892059323	141.237920181746
317.823241403792	220.75860813807
190.0074330209	177.73337581021
305.638692139851	519.053739885462
390.155839920147	486.786130645906
316.49548404265	148.636185991234
575.222463500138	174.094565923166
195.549532715647	480.092469152047
361.472193487005	275.804887140818
520.480061109244	118.312951601073
384.868438551263	475.094326136534
527.194472156597	102.489946751127
629.914693754564	153.345479023618
559.757534409763	247.5695398127
141.319800113	121.751763333869
135.594948884761	525.739785701255
69.7234130012713	430.386984084198
231.80737942803	406.127742048109
448.441799608112	290.673070194075
378.446831973965	444.618561173002
173.572227693204	427.920026790684
110.504746309967	388.673090687141
189.618166743439	437.449340246616
401.236297545796	637.700594879921
391.676626955973	424.337247083839
298.745198664705	263.265049729841
542.240730750385	624.826857282291
147.790499017091	625.250969439235
261.324899113238	248.838205143313
588.070520847112	486.786130645906
243.283124720222	456.425366881255
288.157170319355	346.897916757702
377.504611880577	320.74172593032
246.736211309098	349.515886156202
495.644028914938	171.908462873193
398.422751399812	242.402915143227
277.26107276394	363.384977465808
322.937667715125	225.114976328321
256.585549461537	280.901916606551
449.131723573915	376.418308139659
317.634161393344	246.275364878845
334.609674003857	425.802948822357
301.559424496366	305.662561359108
260.96013794131	148.460462855435
155.423761023113	248.721094757777
610.280333122494	461.859706255439
178.687493173538	164.738243181695
636.451221455039	314.451286116898
399.624207821532	505.589110408199
447.170044283504	360.475209259201
522.038056191509	540.998889070925
594.401087509328	429.868584021871
427.233207659121	101.142921502324
563.326515227404	466.795936904685
239.731874097382	381.460753819998
107.990800396355	168.559396714225
189.533499111273	283.676484452923
130.646701751762	623.670018224758
447.170044283504	529.439036194717
386.255622693182	264.451193933261
157.20361974116	237.361327860006
466.170278398278	113.282615307644
133.394575723857	86.9764346620957
228.792223576375	519.053739885462
327.830218283439	186.2197658587
203.669008236657	399.789789283144
475.802202195831	190.230409429369
282.248165564309	238.031846789754
307.862082579477	485.97244811602
188.563601827687	395.892132298123
563.326515227404	353.458370384566
482.264718060335	467.013285576014
482.869743029563	356.170953207042
262.999245087962	662.828631334035
237.13408521519	442.741760059079
140.891921642604	240.962969463002
391.676626955973	550.954548709136
522.409629421033	145.485094561741
189.844679048605	102.963974032129
487.721618065033	337.552216561296
411.130553850699	291.127489187625
184.785949169244	362.336924867043
91.1213893762026	533.60040241897
170.699383774596	426.953408906986
202.150310093266	653.634595900792
409.963443618081	366.289582672758
559.757534409763	289.572703013069
507.298137677836	140.230090377877
593.404168074767	206.525779815679
491.402714831018	444.461527513414
456.787623035508	353.152046191892
240.72736538539	180.449740207752
226.020017491203	170.202160686587
484.589388892159	308.548004229417
196.189064983904	170.780984885047
370.040440856536	309.06462468425
429.36394464698	545.862961229836
486.258159109264	326.475930619436
154.266458860272	335.403595559234
244.630962115396	537.777128311816
518.49572797567	537.857909372698
103.202627063444	175.975921489806
604.502471784452	331.146037983357
431.524411819574	417.335493929108
371.638167874747	617.771985029182
559.757534409763	341.734250462961
446.410723410313	487.057759802029
563.298519865592	467.013285576014
264.815793998807	519.053739885462
228.382248928369	548.12493029803
133.389224146602	133.711156439656
554.233789394495	108.026642907738
302.968689343842	64.1742227472795
529.287162444902	196.630011776415
167.426338847681	581.683782342608
518.49572797567	640.403432438224
226.268605227874	377.517873625978
229.136746765564	517.328332516447
300.187128997107	349.087546640601
202.825074421499	141.02733081624
554.311343991899	607.460659931353
241.421166713678	95.5701594744097
374.345459370592	159.744122341765
491.402714831018	400.587641046338
583.790919158424	619.284987248192
464.159842222331	597.62457645528
234.934042509396	326.486439367402
221.444016844427	220.700825207253
494.55839073861	521.319522381937
559.484032708914	433.628356014787
478.121725576778	139.384602881744
370.209706192671	272.720288171487
510.782588463128	520.284988856168
160.181959435471	244.703354293887
146.928171555986	247.692717413588
92.6178909276485	398.103568550733
417.949178494215	194.283594779714
351.127862035748	454.421176496863
140.910972786715	324.879110866519
299.596470241905	238.589520528665
424.066312362519	236.796897827697
532.281088107362	244.531458809246
283.901756953698	643.713201298925
194.365531019262	457.580004782795
398.850900522571	278.418232527328
286.288820841439	295.996829166716
409.769461700405	549.11825007654
118.958202623069	266.761782057118
333.963505305098	287.078298071023
149.869656506782	138.024077160923
252.990553144656	171.061012708587
120.699914571494	491.77962276026
114.706675876543	372.1891110342
400.178653473278	375.317881941454
98.8822170849221	466.530472143708
393.012459713347	650.385978948791
441.679578150423	358.617884338976
349.092976942827	421.957851821423
578.686672678508	222.073526698152
591.894048984327	612.031973895305
117.054836542935	91.6067120355947
386.255622693182	178.411263631109
466.860338743215	115.666496017854
563.298519865592	376.736947619889
185.684723580718	317.285631483211
269.253725793918	155.390079090267
537.242419486849	465.893134161771
415.963977854074	120.766461308185
309.435635778146	224.294953749668
371.474330288311	340.536116576389
396.687846077334	202.667350992899
394.551121124004	514.322090646496
390.340268033303	637.700594879921
646.409280417104	276.442435654437
127.49862334165	529.439036194717
611.82906220093	289.96435706556
341.334085838711	167.287334627555
191.764465817108	498.57904991577
354.981629447945	449.237675802059
282.294963603546	490.977262577119
476.431351736036	235.540762144833
201.80356211719	211.78765595578
594.764805402248	121.428740716707
142.251715060996	679.351943282934
145.632178300624	590.519204003513
568.036080484929	392.934129988857
153.262436071467	502.183929972696
399.092602318113	549.995780850868
473.587908521752	505.589110408199
518.366911516636	160.040546749141
129.228881382671	434.715079812419
170.707481359235	453.412115301668
247.056261003553	569.865305660463
210.130992549286	533.979628819628
700.258441745264	178.284658801909
629.581220022936	92.5877867623948
218.731069972892	137.708636991253
291.601472408556	177.596064768302
533.222445093623	335.63315735558
266.106000771056	483.504175836935
293.103750958508	435.292764307471
234.723887887728	489.377521187735
400.849583857506	482.940530375623
449.131723573915	396.699985051614
349.332713891003	226.522038374411
390.340268033303	216.465998605715
427.233207659121	343.825577695389
422.618317878251	177.480154198276
214.376403663154	345.091321926485
115.463492612067	347.831744531561
636.451221455039	391.033923227218
259.103272544286	141.641797509581
168.23716029797	494.004808823664
245.160509160974	230.383781014779
399.668907131932	422.947065769192
589.027115557649	91.4274087367307
292.546976387139	504.308853448659
162.730408085712	406.381220129244
550.545665868681	302.27910783226
394.359185419033	556.533158808628
436.603962301372	549.995780850868
263.409524653298	383.612303972221
414.004708308138	433.638249148973
496.546543324038	229.563661628581
194.563583742789	210.165977062138
465.334621443237	116.355068449534
216.566505196737	460.055070198274
265.10120925545	336.783502168324
373.494715436572	467.013285576014
370.209706192671	149.831776082394
259.398187445536	396.699985051614
308.312135634487	214.555548214226
257.440281160779	210.912826643544
105.327178496086	291.420389113145
310.155983520442	168.450498235859
152.885129147743	467.013285576014
71.7032617705848	213.726824145858
225.01863664709	298.871092443281
496.546543324038	392.379122039072
82.9079548042706	494.829105438652
358.838038953642	617.119840965262
213.154417955156	600.998626780141
59.8559780623965	390.395996101557
494.006848463137	204.984058463758
343.551253849131	207.308753924197
352.765739124934	549.372521491502
281.835423086189	505.432816966271
385.65160881879	451.047666784934
297.898763757201	334.964569698599
330.340670791568	412.172885874615
522.409629421033	133.605188884368
137.027619065212	145.532125687519
262.694447100263	79.4629344616783
430.82333243501	319.278078729456
201.535602317323	296.756530672708
394.491227054565	123.581697247205
333.409693960617	262.893019340486
299.845655088267	373.359422702348
397.108025508193	455.141781906638
590.320362868487	256.833135592721
400.178653473278	179.7398402533
190.369511990603	379.095627848922
246.88598763986	297.189727565701
236.793344887414	401.739349120559
167.93478815676	108.976502412807
132.777581309858	304.860196731393
350.008349336443	476.587153221938
395.430565344697	133.843775958793
