"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Rpl7"	0	0.49144404994058	0.996	0.988	0
"Eef1b2"	0	0.63499382476274	0.987	0.976	0
"Rpl37a"	0	0.472469617915344	0.995	0.995	0
"Gas5"	0	0.979686780161535	0.965	0.894	0
"Mgst3"	0	-1.01721630810734	0.68	0.869	0
"Tubb4b"	0	-1.64373758839374	0.445	0.827	0
"Rpl7a"	0	0.404897732650226	0.99	0.981	0
"Rpl12"	0	0.579632878872406	0.992	0.984	0
"Hspa5"	0	-1.0187125694706	0.431	0.761	0
"Cdca7"	0	0.906947941314318	0.591	0.339	0
"Phgr1"	0	-0.943080628608701	0.848	0.94	0
"Ube2c"	0	-1.68048119231881	0.148	0.468	0
"Zfas1"	0	0.935247582308466	0.632	0.425	0
"Rps21"	0	0.523665958468478	0.996	0.995	0
"Rps3a1"	0	0.537846900619568	0.999	0.997	0
"Fdps"	0	-0.918055598281603	0.23	0.62	0
"Rps27"	0	0.522910081289902	0.988	0.98	0
"Fabp2"	0	-1.63680613459037	0.673	0.89	0
"Rpl34"	0	0.441087929636555	0.998	0.996	0
"H2afz"	0	-0.792014118266729	0.922	0.955	0
"Clca3b"	0	1.04910743467697	0.685	0.427	0
"Rps20"	0	0.639394186441435	1	0.998	0
"Txn1"	0	-0.556198321829387	0.944	0.969	0
"Rps8"	0	0.511423724886891	1	0.999	0
"Rpl11"	0	0.407145053897739	0.998	0.997	0
"Rbp7"	0	-0.925872030098582	0.037	0.335	0
"Rpl22"	0	0.486522045072771	0.991	0.984	0
"Rpl9"	0	0.51959879547733	0.998	0.996	0
"Dynll1"	0	-0.960514117195726	0.382	0.741	0
"Rplp0"	0	0.573496958291122	0.999	0.995	0
"Rpl6"	0	0.536817824295398	0.999	0.997	0
"Rpl21"	0	0.452874009348841	0.999	0.997	0
"Cycs"	0	-0.736581799114481	0.572	0.818	0
"Gkn3"	0	1.39736755594104	0.513	0.211	0
"Rpl32"	0	0.502002648601043	0.999	0.998	0
"Cdca3"	0	-0.873325459320991	0.086	0.419	0
"Rps9"	0	0.64045406653278	0.997	0.994	0
"Rpl28"	0	0.475630040379724	1	0.997	0
"Rps5"	0	0.666958620740004	0.998	0.994	0
"Rps19"	0	0.586738310377519	0.997	0.99	0
"Rps16"	0	0.521444993168345	1	0.997	0
"Rps11"	0	0.441497668308879	0.998	0.995	0
"Rpl18"	0	0.494795745120595	0.998	0.998	0
"Ldha"	0	-0.835100958610515	0.708	0.881	0
"Rps3"	0	0.546037974500941	0.996	0.993	0
"Rpl27a"	0	0.517166971679463	0.998	0.996	0
"Rps13"	0	0.503323513851118	0.997	0.995	0
"Rps15a"	0	0.551193256062863	0.996	0.994	0
"Dmbt1"	0	-1.32592897622128	0.147	0.504	0
"Oat"	0	0.709075948254452	0.95	0.849	0
"Ifitm2"	0	0.720011358516447	0.945	0.849	0
"Ifitm3"	0	1.36433828059576	0.878	0.549	0
"Rplp2"	0	0.370248894273379	0.993	0.99	0
"Hmgb2"	0	-1.42419087391266	0.548	0.734	0
"Rpl18a"	0	0.523270267786193	0.998	0.996	0
"Rpl13"	0	0.523212064671532	1	0.999	0
"Spc24"	0	-0.828486060661033	0.092	0.434	0
"Hspa8"	0	0.472956530459307	0.985	0.972	0
"H2afx"	0	-1.14282486436008	0.162	0.5	0
"Jaml"	0	1.19769103945778	0.807	0.473	0
"Rplp1"	0	0.505324588092527	0.999	0.997	0
"Pclaf"	0	-1.2936350009421	0.091	0.454	0
"Anxa2"	0	-1.08994161832891	0.138	0.523	0
"Eef1a1"	0	0.595184887047264	0.999	0.996	0
"Manf"	0	-1.07892265653224	0.396	0.763	0
"Rpsa"	0	0.604050320424207	0.999	0.996	0
"Rpl14"	0	0.427800971182767	0.994	0.992	0
"Rps12"	0	0.494608542133103	0.998	0.997	0
"Naca"	0	0.530238977721569	0.987	0.975	0
"Rps26"	0	0.547063468606641	0.998	0.996	0
"Selenom"	0	-2.34654258236819	0.087	0.407	0
"Rps27a"	0	0.501760584848579	1	0.998	0
"Npm1"	0	0.746149415769374	0.977	0.907	0
"Rack1"	0	0.477429097679584	0.992	0.982	0
"2210407C18Rik"	0	0.921296597787311	0.628	0.401	0
"2410006H16Rik"	0	1.19169156185345	0.893	0.709	0
"Rpl26"	0	0.418171863839108	0.997	0.995	0
"Tm4sf5"	0	-1.0075025191734	0.461	0.762	0
"Slc35b1"	0	-0.692945186111499	0.107	0.436	0
"Rpl23"	0	0.538156014942246	0.999	0.997	0
"Rpl19"	0	0.413513130696659	0.999	0.998	0
"Igfbp4"	0	0.857975513504681	0.43	0.178	0
"Rpl38"	0	0.392995033132603	0.995	0.996	0
"Birc5"	0	-1.41474691654475	0.066	0.473	0
"Rps7"	0	0.597684044061445	0.998	0.995	0
"Rps29"	0	0.393070662969808	0.997	0.996	0
"Crip1"	0	-1.25865360707017	0.807	0.951	0
"Rps23"	0	0.448445863037858	0.995	0.989	0
"Rpl15"	0	0.495002113319803	0.998	0.994	0
"Rps24"	0	0.53467370193996	1	0.999	0
"Tpt1"	0	0.376514740539869	0.996	0.996	0
"Olfm4"	0	2.0969723838417	0.988	0.599	0
"Rpl37"	0	0.546583284080635	0.997	0.996	0
"Rpl30"	0	0.482673289510412	0.998	0.996	0
"Anxa13"	0	-0.898913159448514	0.051	0.391	0
"Rpl8"	0	0.422322222129617	0.996	0.995	0
"Lgals2"	0	-1.19590202260394	0.996	0.995	0
"Rpl3"	0	0.581299453275046	0.997	0.986	0
"Krt8"	0	-0.999571705624746	0.953	0.987	0
"Rpl35a"	0	0.484835649317219	0.998	0.996	0
"Rpl24"	0	0.508646454017908	0.997	0.992	0
"Rps2"	0	0.460792384193787	0.999	0.995	0
"Rps10"	0	0.515140956666305	0.998	0.998	0
"Rpl10a"	0	0.622984920839357	0.997	0.993	0
"Rps28"	0	0.599141517488441	0.996	0.993	0
"Rps18"	0	0.514913302284025	0.997	0.993	0
"1110038B12Rik"	0	0.909229113941045	0.697	0.53	0
"Hsp90ab1"	0	0.707023978708291	0.995	0.981	0
"Rpl36"	0	0.47357300321351	0.996	0.996	0
"Slc12a2"	0	1.18757271454052	0.717	0.437	0
"Rps14"	0	0.446970399540377	0.997	0.997	0
"Rpl17"	0	0.503948948043595	0.995	0.99	0
"Fau"	0	0.349886850134987	0.998	0.998	0
"Rpl39"	0	0.552207483919063	0.995	0.99	0
"Rps4x"	0	0.571481367844792	0.998	0.994	0
"Rpl36a"	0	0.61581007240021	0.988	0.969	0
"Eif3f"	8.3232320021851e-308	0.485140932098515	0.96	0.941	1.4226900461335e-303
"Rpl13a"	1.19990938507292e-307	0.392223223039571	0.991	0.987	2.05100511190515e-303
"Cdca8"	6.63125114406635e-306	-0.802678136159344	0.076	0.379	1.13347975805526e-301
"Cenpa"	5.24037059058284e-305	-0.909265531418139	0.053	0.346	8.95736545048326e-301
"Rpl35"	1.57716412984213e-302	0.41533474622245	0.981	0.968	2.69584664713915e-298
"Smim6"	6.56379716524376e-300	-1.09995885246367	0.176	0.494	1.12194984945512e-295
"Pdgfa"	1.21770196691226e-293	1.00216005471873	0.412	0.196	2.08141797204312e-289
"Smdt1"	2.73006334860101e-290	-0.59091200816658	0.725	0.906	4.66649728176371e-286
"Rpl29"	8.60360317893602e-290	0.319157099788723	0.993	0.992	1.47061389137553e-285
"Serpinb6a"	2.53528363829785e-289	-0.811859968974483	0.314	0.633	4.33356032294252e-285
"Rbp2"	1.11714973714184e-285	-2.94610152126163	0.137	0.429	1.90954404569654e-281
"Calr"	1.19314371158735e-284	-0.893312863913205	0.398	0.717	2.03944054621626e-280
"Mdh2"	8.00878929861252e-284	-0.727971308189971	0.803	0.926	1.36894235481184e-279
"St3gal4"	3.88680551625404e-283	-0.966733598263249	0.017	0.278	6.64371666893304e-279
"P4hb"	2.26424495091059e-281	-0.821394115208875	0.289	0.608	3.87027389459148e-277
"Top2a"	5.85392852065278e-281	-0.954815033627328	0.081	0.363	1.00061200203518e-276
"Ostc"	1.60724106060842e-279	-0.759920100027839	0.424	0.73	2.74725714489797e-275
"Hsp90b1"	1.71811319464071e-278	-0.789393696330049	0.405	0.723	2.93677088359936e-274
"Arg2"	4.77251900678764e-278	-1.37370719156695	0.084	0.361	8.15766673830211e-274
"Cdk2ap2"	6.65382074802561e-273	-0.639851527290426	0.27	0.596	1.13733758046002e-268
"Carhsp1"	9.37857886537815e-273	-0.606746960501522	0.297	0.635	1.60308048545909e-268
"Pabpc1"	2.66092714314591e-271	0.617555836608735	0.865	0.813	4.5483227657793e-267
"Ube2s"	7.49766568295018e-270	-0.833645016176925	0.475	0.719	1.28157599518667e-265
"Sec61g"	8.92834659742367e-269	-0.569412048964594	0.804	0.938	1.52612228389763e-264
"Pbk"	1.09004746926724e-268	-0.628538278074455	0.025	0.283	1.8632181392185e-264
"Lypd8"	4.36241467664086e-266	-0.940607331123271	0.878	0.924	7.45667540678223e-262
"Serpinb1a"	2.01220739498462e-265	-0.806541109261197	0.49	0.759	3.43946610024721e-261
"Ccnb2"	8.09460628596584e-265	-0.708276422671963	0.07	0.349	1.38361105246014e-260
"Pfn1"	5.45689102895416e-261	-0.458890302976743	0.891	0.957	9.32746383579134e-257
"Serp1"	6.32899099783672e-261	-0.695254704232383	0.227	0.548	1.08181443126023e-256
"Acot1"	9.63075086780975e-259	0.756494575801578	0.394	0.19	1.64618424583472e-254
"Sox4"	1.75473117891644e-256	0.634351430390173	0.523	0.298	2.99936200412187e-252
