"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Ifitm2"	7.47205416294439e-302	0.610286342529458	0.991	0.852	1.27719821807208e-297
"Fam111a"	1.54185263106697e-301	0.423193963401933	0.271	0.058	2.63548870228278e-297
"Eef1b2"	6.33701444200389e-298	0.453460252422698	1	0.975	1.08318587857172e-293
"Ifitm3"	8.31523460801939e-298	0.800653184003814	0.911	0.572	1.42132305154875e-293
"Smc2"	9.98717884480795e-297	0.646110030515576	0.621	0.26	1.70710847994302e-292
"Pbk"	5.20897734879149e-295	0.63027871952804	0.551	0.21	8.90370498228929e-291
"Fbxo5"	2.16584963552167e-292	0.529758332721972	0.381	0.112	3.70208678199719e-288
"Dtl"	4.28903469996452e-291	0.388822770817668	0.268	0.057	7.33124701264936e-287
"Rrm1"	1.37675354330307e-284	0.509710483949387	0.43	0.141	2.35328483156794e-280
"Dtymk"	8.14841456921867e-280	0.678407478588597	0.816	0.486	1.39280850231655e-275
"Uhrf1"	7.05963036305279e-275	0.396490586227287	0.269	0.061	1.20670261795661e-270
"Sumo2"	6.93921274906001e-269	0.582802833569162	0.978	0.817	1.18611963519683e-264
"Dnmt1"	3.29372075089279e-268	0.468902187165018	0.391	0.123	5.62995687950105e-264
"Rps20"	3.60320654468641e-265	0.368429153321475	1	0.998	6.15896094683247e-261
"Rpsa"	4.04824898833057e-263	0.382479640660549	1	0.996	6.91967199575344e-259
"Snrpd1"	5.11287426900994e-260	0.602822689399936	0.957	0.723	8.73943598801869e-256
"Wdr76"	9.28509677948348e-260	0.391712870573067	0.282	0.069	1.58710159251711e-255
"Anp32b"	3.62713439236274e-257	0.584689966037886	0.981	0.775	6.19986081686563e-253
"Pola1"	6.52777337042169e-257	0.372955050720196	0.276	0.067	1.11579230220618e-252
"Hist1h1b"	1.54836811210161e-255	0.842122723551399	0.634	0.301	2.64662561401529e-251
"Ncl"	7.84519690729064e-255	0.657200928592208	0.964	0.777	1.34097950736319e-250
"Cenpm"	1.5214299258434e-252	0.531269460858065	0.496	0.194	2.60058017224412e-248
"Rfc5"	2.08462475508818e-251	0.532175469678813	0.52	0.212	3.56324909387223e-247
"Rplp1"	3.38753364635172e-251	0.361273945150688	1	0.997	5.790311261709e-247
"Cenps"	3.3077421642082e-248	0.432839366602413	0.36	0.113	5.65392368128107e-244
"Cdk4"	1.64247632943494e-245	0.589237989358876	0.908	0.626	2.80748478990314e-241
"Topbp1"	4.74690503631167e-245	0.521545354344494	0.463	0.177	8.11388477856753e-241
"H2afz"	5.96153788809436e-245	0.534078057259076	1	0.945	1.01900567121197e-240
"Hist1h2ap"	4.26637681857984e-244	0.80301732739577	0.611	0.293	7.29251789599852e-240
"Rps4x"	4.39989081216811e-243	0.343482056696721	1	0.994	7.52073336523894e-239
"Nudc"	8.33353705671568e-243	0.617489987927782	0.88	0.59	1.42445148910441e-238
"Ung"	1.19899001824691e-242	0.459225879731023	0.347	0.105	2.04943363818944e-238
"Nrm"	8.09479100773983e-241	0.414803934466741	0.347	0.107	1.38364262695297e-236
"Ascl2"	3.12173575307024e-238	0.560085448100053	0.546	0.226	5.33598292272297e-234
"Phgdh"	1.73962649489248e-232	0.521811656114794	0.505	0.207	2.97354356771972e-228
"Rnaseh2a"	8.98393316094546e-229	0.534994031841233	0.629	0.306	1.53562369520041e-224
"Nhp2"	2.25729158006213e-227	0.572286223585119	0.94	0.691	3.85838849780019e-223
"Rpl27a"	6.42043076220523e-227	0.31848603190293	1	0.996	1.09744423018374e-222
"Haus4"	1.52954205286279e-225	0.456408705815188	0.403	0.146	2.61444623095837e-221
"Rps16"	9.07059816423432e-225	0.309740148328737	1	0.997	1.55043734421257e-220
"Tfdp1"	1.86392928336022e-224	0.514577599985354	0.536	0.235	3.18601432404762e-220
"Cdca7"	6.99925420762377e-219	0.516763076040368	0.69	0.349	1.19638252170913e-214
"Ncapd3"	1.59506031611259e-217	0.438991064499647	0.393	0.143	2.72643659833124e-213
"Rps3a1"	1.96139090625389e-214	0.310487112897828	1	0.997	3.35260547605978e-210
"Ppil1"	3.5331005525875e-214	0.530674433010936	0.671	0.349	6.03912877453782e-210
"Jaml"	2.07182956797987e-212	0.547171866420483	0.845	0.495	3.54137828054799e-208
"Ezh2"	2.75337858964556e-212	0.482008695411422	0.507	0.219	4.70635002328116e-208
"Paics"	3.81606577933144e-212	0.440267382093381	0.453	0.178	6.52280123661123e-208
"Cbx5"	1.0182164675688e-210	0.528361297977791	0.551	0.257	1.74043740801535e-206
"Csrp2"	2.92994695175448e-209	0.531870485797938	0.978	0.79	5.00815832463393e-205
"Ran"	3.49003847847878e-208	0.497863195156514	0.991	0.868	5.96552277126378e-204
"Smc6"	1.47406534860432e-207	0.507791903720527	0.61	0.304	2.51961990036936e-203
"Snu13"	4.47411939486438e-207	0.528316709085518	0.935	0.731	7.64761228164168e-203
"Hirip3"	5.95859291504046e-206	0.395420764933792	0.336	0.112	1.01850228696787e-201
"Rpl15"	1.9532083972246e-204	0.318523702788427	1	0.994	3.33861911337601e-200
"Hpf1"	4.15022483142342e-204	0.507777602284216	0.653	0.342	7.09397930435205e-200
"Rps7"	9.01932857853525e-204	0.307792590224919	1	0.995	1.54167383392903e-199
"Rps3"	3.36999661011134e-202	0.31467525080365	1	0.993	5.76033520566331e-198
"Cenpu"	1.61294501360918e-201	0.338796240003042	0.252	0.069	2.75700691176217e-197
"Rps19"	2.61479292525269e-200	0.330116052571718	1	0.991	4.46946554713442e-196
"Rps23"	1.84484185827234e-198	0.330366878798007	1	0.989	3.15338818834491e-194
"Rps5"	4.26306737164719e-198	0.329943670014663	1	0.995	7.28686105835655e-194
"Clca3b"	2.06514591703025e-196	0.515593478544884	0.773	0.439	3.52995391597981e-192
"Rplp0"	2.28529086739186e-196	0.332900471658053	1	0.995	3.9062476796329e-192
"Chaf1a"	4.49016612403518e-195	0.328844666007006	0.252	0.07	7.67504095581334e-191
"Rpl36a"	1.58079910313526e-194	0.361550970197912	1	0.969	2.7020599069891e-190
"Hist1h2bc"	1.58983515418794e-194	-1.17448673400353	0.237	0.518	2.71750522905344e-190
"Apex1"	7.16321283407101e-193	0.538787651683378	0.712	0.403	1.22440796972776e-188
"Cd81"	3.56505865174648e-192	0.503253570164433	0.959	0.748	6.09375475343026e-188
"Lsm2"	3.85592279660306e-190	0.538031534904523	0.8	0.503	6.59092883623362e-186
"Mcm2"	5.93949701770972e-190	0.362905088158199	0.325	0.109	1.01523822523712e-185
"Fkbp3"	9.15624361116316e-188	0.523321779297174	0.874	0.606	1.56507672045612e-183
"Rbbp7"	2.52261138839636e-186	0.525448547767771	0.767	0.484	4.3118996461859e-182
"Hspe1"	1.15155357309624e-185	0.45155658549222	0.998	0.893	1.9683505224934e-181
"Hspd1"	1.70594027564208e-184	0.490643397781598	0.99	0.831	2.915963713155e-180
"Rbbp4"	4.31771875304629e-182	0.476880188403017	0.579	0.292	7.38027666458203e-178
"Nrtn"	5.02858492996237e-182	0.423925236819926	0.417	0.168	8.59536022078468e-178
"Spc24"	6.03898154420578e-182	0.494750197423916	0.669	0.35	1.03224311535109e-177
"Ccdc34"	3.07184553205668e-179	0.538021795918345	0.921	0.635	5.25070556794448e-175
"Rplp2"	3.70999086396496e-179	0.310087156639444	1	0.99	6.34148738377531e-175
"Hmgb1"	2.24511960286666e-178	0.475267783466107	0.993	0.874	3.83758293717998e-174
"Rfc1"	5.67510356815003e-178	0.456184507862606	0.558	0.275	9.70045452903885e-174
"Rpa3"	1.21570247988391e-176	0.496550835143076	0.661	0.374	2.07800024886557e-172
"Usp1"	2.77848263457468e-175	0.477671965094124	0.529	0.258	4.7492603672785e-171
"U2af1"	3.4530687771141e-174	0.494068328932116	0.9	0.667	5.90233046072112e-170
"Hmgb2"	5.8180365424829e-174	0.419086035647275	0.974	0.677	9.94476986206602e-170
"Impdh2"	8.99079648259189e-174	0.474896144879122	0.892	0.621	1.53679684276943e-169
"Shmt1"	1.4159372403617e-172	0.444057236941016	0.494	0.231	2.42026152495026e-168
"Srsf7"	1.69191204124934e-171	0.484032525028171	0.909	0.679	2.89198525210749e-167
"Rpl14"	9.61369529781396e-171	0.300153052470579	1	0.991	1.64326893725534e-166
"Set"	2.71656680382975e-168	0.48930768081479	0.932	0.744	4.6434276377862e-164
"Nmral1"	3.45057898958568e-168	0.330507961340408	0.316	0.111	5.8980746668988e-164
"Selenoh"	1.13548281210885e-167	0.47276062833727	0.777	0.476	1.94088077073766e-163
"Rps28"	2.11364774250893e-166	0.281283698437479	1	0.993	3.61285808627051e-162
"Krt8"	2.72272317494021e-165	-0.695625866108532	0.995	0.981	4.65395072292529e-161
"Rps18"	1.50676564676242e-163	0.288007442982859	1	0.993	2.57551452001101e-159
"Cdk1"	1.829827140698e-163	0.384069218569538	0.573	0.273	3.1277235315951e-159
"Dhrs4"	3.76991128232406e-163	0.508375774561565	0.91	0.68	6.44390935487651e-159
"Isyna1"	2.02592952945146e-162	0.483475234286776	0.724	0.437	3.46292134469138e-158
"Rps8"	1.98724250476813e-161	0.254175844592858	1	0.999	3.39679361340016e-157
"Rps12"	2.52068496793241e-161	0.300442962883796	1	0.997	4.30860681568687e-157
"Rpl6"	3.81108749500187e-161	0.26557403316467	1	0.997	6.5142918552067e-157
"Rpl7"	6.2139261893338e-160	0.283453274214671	1	0.988	1.06214640354283e-155
"Rps10"	1.58143599288468e-159	0.260078035125966	1	0.997	2.70314854263779e-155
"Srsf3"	2.78571053162956e-159	0.472318477729682	0.942	0.767	4.7616150117144e-155
"Smc4"	3.4110819669798e-159	0.423354060886204	0.589	0.3	5.83056240615857e-155
"Selenom"	8.08948493406941e-159	-2.26564515912536	0.123	0.378	1.38273565978048e-154
"Ppia"	9.30975989200046e-159	0.329971946329596	1	0.993	1.59131725833964e-154
"Lgals2"	1.00477300653843e-158	-0.694355821413544	1	0.995	1.71745850007614e-154
"Haus8"	2.21381358909977e-158	0.327776965656382	0.288	0.101	3.78407156784824e-154
"Rps9"	1.17461185281545e-157	0.275697324116006	1	0.994	2.00776404001745e-153
"Cyba"	3.4019374668181e-157	0.550868533025143	0.787	0.522	5.81493171203218e-153
"Impa2"	6.42333356091664e-157	0.389591471329261	0.448	0.205	1.09794040556748e-152
"Rpl13"	9.86169374004946e-156	0.250471426107108	1	0.999	1.68565931098665e-151
"Hsp90aa1"	1.03067410560302e-155	0.454037588419351	0.91	0.692	1.76173124870724e-151
"Rps6"	1.38996824607963e-155	0.345413629113064	0.999	0.969	2.37587272302391e-151
"Exosc8"	1.109730963718e-154	0.438061212340112	0.625	0.345	1.89686313628318e-150
"Rpl39"	2.96203545464765e-154	0.28062526474774	1	0.989	5.06300720262923e-150
"Nup85"	3.35812211187432e-154	0.30736255797592	0.297	0.107	5.74003812582678e-150
"Tsen34"	1.4697983972464e-153	0.43311830360122	0.596	0.324	2.51232640041327e-149
"Rpl32"	5.40018863735643e-153	0.262335654909154	1	0.998	9.23054243783335e-149
"Rpl12"	8.89899276076311e-153	0.345472492575921	1	0.984	1.52110483259724e-148
"Selenos"	2.07591317766383e-152	-0.923516707769103	0.328	0.552	3.54835839458079e-148
"Rps21"	7.56525920814438e-151	0.265322775947594	1	0.995	1.29312975644812e-146
"Pold3"	6.2982400161605e-150	0.326055823897624	0.33	0.128	1.07655816596231e-145
"Pa2g4"	4.85284519393274e-149	0.462812860863872	0.813	0.548	8.29496828998923e-145
"Rnaseh2b"	2.27144606865257e-148	0.382991803219464	0.441	0.206	3.88258276514784e-144
"Lsm3"	3.24985209252248e-147	0.425942417997864	0.727	0.441	5.55497218174867e-143
"Rack1"	4.05850197267949e-147	0.295125827101772	1	0.982	6.93719742190106e-143
"Igfbp4"	2.89936382290391e-146	0.371055156277855	0.437	0.198	4.95588258248965e-142
"Ube2t"	1.0416911872858e-145	0.328397306094296	0.297	0.112	1.78056274642762e-141
"Hnrnpf"	2.16411191828007e-145	0.409746066680265	0.967	0.823	3.69911650191613e-141
"Rps2"	4.69649649591211e-145	0.299115706172088	1	0.995	8.02772146046257e-141
"Fgfbp1"	2.83976248610858e-144	0.430091464975348	0.631	0.352	4.8540060175054e-140
"Tfam"	4.04643646438738e-144	0.433927465661398	0.672	0.404	6.91657384857735e-140
"Hist1h2ae"	8.93377607813181e-144	0.542541341007577	0.552	0.305	1.52705034503507e-139
"Aarsd1"	2.05113185002056e-143	0.425997399182481	0.674	0.404	3.50599967124014e-139
"Cps1"	2.12380422551811e-143	0.454639449666643	0.84	0.57	3.63021856267811e-139
"Cd74"	6.67938560142802e-142	0.732708932888555	0.789	0.562	1.14170738085209e-137
"Snrpe"	1.54688098911632e-141	0.392156368082447	0.975	0.822	2.64408367469652e-137
"Alyref"	7.77052719837625e-141	0.448679643817266	0.766	0.493	1.32821621401845e-136
"Rps15a"	1.05104946428444e-140	0.266735573321053	1	0.994	1.7965588493014e-136
"Gar1"	8.65708492546584e-140	0.421765113952145	0.661	0.392	1.47975552630988e-135
"Snrpg"	4.05565007303383e-139	0.376011117658402	0.992	0.886	6.93232266983672e-135
"Eldr"	5.35296300089228e-139	0.363561869210183	0.395	0.178	9.14981965742518e-135
"Spink4"	1.26162673868447e-138	-4.33732270387719	0.85	0.873	2.15649858443337e-134
"Cks1b"	1.27391055033062e-136	0.370608195977277	0.512	0.258	2.17749530368013e-132
"Gnl3"	1.78418228609439e-136	0.425540633643848	0.591	0.334	3.04970278162114e-132
"Lgals4"	5.86076132414122e-136	-0.589307171891683	1	0.988	1.00177993313546e-131
"Ift27"	9.53200917347254e-136	0.336046556454145	0.362	0.156	1.62930632802166e-131
"Arl6ip6"	1.00963924325684e-135	0.318626832825418	0.338	0.139	1.72577635849892e-131
"Hook1"	4.19772523111613e-135	0.454069206437538	0.695	0.439	7.17517173754679e-131
"Rpl35a"	9.58270030688833e-135	0.250681372662791	1	0.996	1.63797096345642e-130
"Rpain"	9.75930836812686e-134	0.283060279808608	0.274	0.101	1.66815857936392e-129
"Snrpd2"	4.05733718482367e-133	0.375973786593749	0.973	0.839	6.9352064500191e-129
"Bex3"	5.24116487679853e-133	0.274441560468309	0.545	0.288	8.95872312391173e-129
"Rbmxl1"	6.46502429685191e-133	0.399402158334181	0.51	0.269	1.1050666030609e-128
"Pold1"	4.02221549287741e-132	0.274302547800328	0.276	0.103	6.87517294197535e-128
"Kcne3"	5.50722211854986e-132	0.418109665217955	0.762	0.489	9.41349476723728e-128
"Rpl3"	3.06459910657672e-131	0.259708513373729	1	0.987	5.23831925287158e-127
"Nsd2"	5.49336297999807e-131	0.321694749368295	0.345	0.147	9.38980534171071e-127
"Dnaaf2"	6.32655140240076e-131	0.28958343810391	0.292	0.113	1.08139743121236e-126
"Lmnb1"	8.60379459189412e-131	0.380595946470408	0.518	0.272	1.47064660959246e-126
"Dctd"	2.3299178468675e-130	0.274343112373063	0.279	0.105	3.98252857565062e-126
"Msh2"	2.32554357216027e-129	0.292345118972868	0.313	0.126	3.97505162789355e-125
"Ppat"	2.5039612420311e-129	0.280883263478248	0.292	0.113	4.28002095100376e-125
"Anxa13"	3.05521400162494e-129	-0.810276362154705	0.125	0.357	5.22227729297752e-125
"Gpx2"	3.05874692998227e-129	0.403444032655478	0.992	0.892	5.22831612741869e-125
"Ndufaf2"	1.79860048237911e-128	0.404500852275154	0.674	0.415	3.07434780453062e-124
"Prmt1"	4.59847275107929e-128	0.410603122498242	0.81	0.561	7.86016947341984e-124
"Ssrp1"	7.63386885099353e-128	0.383234061991545	0.556	0.309	1.30485720270032e-123
"Fbl"	9.84428117705608e-128	0.414358078644278	0.809	0.562	1.6826829815942e-123
"Aurkb"	2.11669253914651e-127	0.345247856384789	0.345	0.149	3.61806255716313e-123
"Cenpw"	7.37944821916342e-126	0.383517345523377	0.569	0.315	1.2613690841016e-121
"Rpl17"	1.15107404907878e-125	0.254919018419488	1	0.99	1.96753087209036e-121
"Trp53"	1.51149626432108e-124	0.388441047762237	0.566	0.32	2.58360056460402e-120
"Hmgb3"	1.74579331009338e-124	0.393092003119049	0.781	0.511	2.98408450494261e-120
"Rps26"	3.39202555572276e-124	0.250177084129147	1	0.996	5.79798928239691e-120
"Nsmce4a"	1.20653586324223e-123	0.398001275724491	0.751	0.496	2.06233175103994e-119
"Nelfe"	2.39356698436307e-123	0.371477897946484	0.517	0.282	4.09132404637179e-119
"Timm8a1"	7.23843208092709e-123	0.417227648021333	0.796	0.546	1.23726519559287e-118
"Lsm8"	1.45652108526769e-122	0.388006774841882	0.641	0.391	2.48963149104807e-118
"Smchd1"	1.85913148564349e-122	0.350878551131224	0.444	0.224	3.17781344841042e-118
"Tmem107"	2.2275876928518e-122	0.309352464108636	0.317	0.134	3.80761564339158e-118
"Snrpf"	1.0305915868704e-121	0.377429386846476	0.948	0.775	1.76159019943758e-117
"Tceal9"	1.21767521579775e-121	0.370386626504595	0.767	0.506	2.0813722463631e-117
"Ptges3"	1.25549877264198e-121	0.424184503391556	0.723	0.477	2.14602405207693e-117
"Ptrh2"	3.94814713421212e-121	0.361493573114053	0.528	0.289	6.74856789650878e-117
"Anxa2"	5.16054397294824e-121	-0.913762796174115	0.274	0.479	8.82091781296042e-117
"Tff3"	6.77800066655691e-121	-3.78720315006018	0.638	0.722	1.15856365393457e-116
"Fam92a"	2.57605458918723e-120	0.270394130780705	0.29	0.116	4.40325010929773e-116
"Cnn3"	8.21082693802756e-120	0.34388763531553	0.523	0.28	1.40347664851705e-115
"Rad50"	2.19378061726202e-119	0.350704160653797	0.435	0.219	3.74982920908597e-115
"Rpl5"	1.14235303603131e-118	0.304811069105808	1	0.973	1.95262404448831e-114
"H2-Eb1"	4.61678579839976e-117	0.486141560361507	0.514	0.283	7.89147196520472e-113
"Tm4sf5"	4.97224455108933e-117	-0.918442044803369	0.651	0.719	8.49905761117699e-113
"Gkap1"	1.62105782735606e-116	0.287242955473617	0.337	0.147	2.77087414429971e-112
"Gm47283"	5.98869196642235e-116	0.420889363939656	0.454	0.239	1.02364711782057e-111
"Hnrnpab"	1.51584335185695e-115	0.380064481346002	0.87	0.66	2.59103104132908e-111
"H2afy"	2.066667750701e-115	0.38544780509989	0.872	0.663	3.53255518627321e-111
"Bcl7c"	2.10779360398745e-115	0.382617963793444	0.677	0.422	3.60285160729575e-111
"Rps25"	2.41518727555836e-115	0.302281397086232	0.998	0.976	4.1282796101119e-111
"Tssc4"	3.15480441111472e-115	0.326705771881509	0.384	0.186	5.39250717991838e-111
"Nup43"	4.37121688200252e-115	0.293057305782356	0.384	0.182	7.4717210164069e-111
"Lyar"	9.62555662831226e-115	0.386093304473469	0.664	0.412	1.64529639447741e-110
"Nop10"	1.67400418449822e-114	0.368050452962581	0.948	0.805	2.86137535256282e-110
"Anapc11"	3.86601741137e-114	0.373356522854899	0.593	0.357	6.60818356125473e-110
"H2-Aa"	4.78528826385654e-114	0.538331066071455	0.432	0.223	8.17949322940998e-110
"C1qbp"	7.05984244232455e-114	0.37112817404205	0.923	0.715	1.20673886866654e-109
"Haus1"	8.26793146178194e-114	0.283968356121193	0.333	0.148	1.41323752476239e-109
"Pold2"	1.00292925316626e-113	0.37585064959409	0.518	0.29	1.71430697243709e-109
"Pole3"	2.38586331932525e-113	0.362951242336645	0.564	0.326	4.07815617172265e-109
"Cenpq"	1.64249846012538e-112	0.287016691472581	0.301	0.129	2.80752261789231e-108
"St3gal4"	9.70701477503343e-112	-0.866265645409043	0.051	0.254	1.65922003549646e-107
"Rpl22"	2.06234736138049e-111	0.254889621328553	1	0.983	3.52517034480767e-107
"Hdgf"	4.76766642572468e-111	0.362756468089285	0.885	0.661	8.14937222149119e-107
"Nme2"	6.77177272593214e-111	0.278342186335021	1	0.971	1.15749911204358e-106
"Snrpb"	7.12075803593455e-111	0.374296943338154	0.931	0.755	1.21715117108229e-106
"Rpl23a"	1.89327291481107e-110	0.32287209988579	0.997	0.956	3.23617139328656e-106
"Serbp1"	2.80498671429805e-110	0.329552200790104	0.99	0.893	4.79456379074965e-106
"Cbx3"	3.80282965088612e-110	0.39191463877458	0.77	0.532	6.50017672225964e-106
"Smc3"	3.97467897751664e-109	0.35396635097999	0.548	0.316	6.7939187762692e-105
"Exosc7"	4.28717243122833e-108	0.377980775186436	0.733	0.496	7.32806383669859e-104
"Ppp1r1b"	1.98132773574659e-107	0.373276895214473	0.829	0.604	3.38668349871165e-103
"Prdx4"	2.62491373624784e-107	0.382205069502995	0.737	0.495	4.48676504936843e-103
"Smc1a"	2.37622678544953e-106	0.38331110657331	0.653	0.418	4.06168444436887e-102
"Guca2a"	2.50662623647236e-106	-2.74729953960112	0.166	0.363	4.2845762260022e-102
"Rpl35"	2.05341245456417e-105	0.257120489607308	1	0.967	3.50989790858653e-101
"Rps15"	2.16305135312571e-105	0.27095524704072	1	0.983	3.69730367789778e-101
"H2afx"	2.21576669035385e-105	0.287804578762058	0.695	0.42	3.78741000382184e-101
"Tmpo"	2.27342097187039e-105	0.326631274379918	0.545	0.312	3.88595846721806e-101
"Bok"	2.65294501662466e-105	0.266634336886544	0.281	0.118	4.53467891691653e-101
"Mrpl14"	2.96687713802469e-105	0.374933873092366	0.861	0.676	5.0712830920256e-101
"G3bp1"	9.27318801854422e-105	0.355071703536447	0.724	0.489	1.58506602800976e-100
"Cdca8"	1.25351776564268e-104	0.28707319073752	0.566	0.306	2.14263791681303e-100
"Hsp90ab1"	1.49494161097536e-104	0.277020140291966	1	0.981	2.55530369564018e-100
"Muc2"	1.96542031693222e-104	-3.14376434910831	0.122	0.314	3.35949294773225e-100
"Incenp"	5.2525061466683e-104	0.313716888812684	0.31	0.14	8.97810875650013e-100
"Nxt1"	6.99705311648506e-104	0.31751783598652	0.421	0.219	1.19600628920079e-99
"Sae1"	1.48853463247191e-102	0.355901099637379	0.6	0.368	2.54435224728423e-98
"Eri1"	1.94428776142937e-101	0.268965131736205	0.292	0.129	3.32337107061122e-97
"Rpl31"	3.15227538431872e-101	0.26669687420622	0.998	0.953	5.38818431441599e-97
"Supt16"	8.23767014341545e-101	0.364122964528758	0.584	0.358	1.408064957614e-96
"Atic"	9.27410825555034e-101	0.331333943112407	0.545	0.318	1.58522332412122e-96
"Srsf10"	1.71468908159438e-100	0.360739245951768	0.611	0.384	2.93091804716927e-96
"Zfp36l2"	2.49067827441807e-100	0.355366916659924	0.655	0.418	4.25731637446281e-96
"Cldn3"	5.85259618161138e-100	-0.514202996647424	0.896	0.886	1.00038426532283e-95
"Myb"	3.12955923917697e-99	0.316149421692565	0.445	0.241	5.3493556075252e-95
"Plac8"	1.00956178697784e-98	-0.773993941454511	0.945	0.922	1.72564396248122e-94
"Defa24"	1.05268575729863e-98	-3.32545425779842	0.998	0.997	1.79935576495055e-94
"Sec61b"	1.36430555958064e-98	-0.597880016183919	0.943	0.917	2.33200749299119e-94
"Gart"	3.85421486461587e-98	0.284613007363549	0.368	0.183	6.58800946808791e-94
"Rps17"	5.36035003856592e-98	0.271542625404634	1	0.973	9.16244632092073e-94
"Nono"	6.43373797015113e-98	0.326590059894207	0.659	0.423	1.09971883123793e-93
"Fcgbp"	1.3517424056878e-97	-4.03750589650705	0.204	0.387	2.31053329404215e-93
"Gins4"	1.82047360066037e-97	0.267085275891518	0.307	0.14	3.11173552560877e-93
"Smyd2"	2.61833813032511e-97	0.303419506755259	0.482	0.269	4.47552536616472e-93
"Pkig"	5.10677030204913e-97	0.336288989188208	0.662	0.422	8.72900247729257e-93
"Rbp2"	1.12250381271253e-96	-2.91711238448024	0.217	0.398	1.91869576706953e-92
"Smarca5"	1.52165385241266e-96	0.361585937508977	0.666	0.441	2.60096292992897e-92
"Ppid"	5.01110673502718e-96	0.312124368197445	0.564	0.34	8.56548474218195e-92
"Hist1h1e"	5.9234463923141e-96	0.443497688038696	0.57	0.358	1.01249469183825e-91
"Smim24"	9.49801940414814e-96	-1.00780564832028	0.711	0.742	1.62349645675104e-91
"Hnrnpd"	1.18636144738202e-95	0.359102644813877	0.771	0.546	2.02784762201009e-91
"Srpk1"	5.44860013506495e-95	0.342167093454583	0.644	0.419	9.31329221086651e-91
"Ddx27"	5.70673114022584e-95	0.289584334768748	0.477	0.265	9.75451553798803e-91
"Plp2"	1.43234373838867e-94	0.339829790275465	0.547	0.33	2.44830515202776e-90
"Fabp2"	3.20013099508569e-94	-1.15864197147201	0.905	0.85	5.46998390989998e-90
"Dynll1"	4.29856202438188e-94	-0.776870790220038	0.6	0.691	7.34753206827595e-90
"Myg1"	4.62253835712786e-94	0.288518436703783	0.431	0.233	7.90130481383865e-90
