"cv"	"cv"
92.1994727316809	89.5522991864505
177.182933587705	175.560968446921
130.170801817185	126.849885919407
345.861540861625	281.52946998912
319.618113563631	249.095414871612
535.569705299959	380.469734975389
330.752955118131	288.566570585543
640.305270706603	678.209888520335
155.756979352516	156.964551558248
753.319973732562	714.423283800832
445.912978543286	339.204079923012
1075.4804437564	1025.91071695449
563.010101639095	458.060985226105
200.106417909562	161.603127757642
120.155244437384	105.080065164271
257.291615722949	213.16319092621
211.73918640867	172.824530897939
455.462706411964	362.084952369455
206.330927612315	194.04767487054
293.606091933197	286.224708598534
2289.10358634284	1782.55269442599
263.40666562243	197.165898843348
55.1152139025933	45.1010013764664
625.920552009557	457.794291316808
395.125223598802	350.420212309254
321.584338888244	290.204724488614
99.26824817547	94.3871108888674
129.119873870746	119.606063153477
395.125223598802	328.294003415852
3238.82694814033	2522.89438389129
3238.82694814033	2522.89438389129
127.083065496224	120.336706449507
1868.15246665706	2184.31799203728
1617.09395011899	1345.89072297031
417.120457579172	417.624716844863
1037.91596605866	719.790927138054
860.227376677588	941.529113664285
725.194987042712	800.467793948034
115.513964091825	115.633979638945
171.499968951449	164.451942673041
360.54207138936	314.495870912968
3238.82694814033	1782.55269442599
371.261339189823	285.179527905121
185.879318524211	151.006228062547
1319.0875817572	985.272540760071
1220.65221138371	1345.89072297031
275.684381737491	255.269487808456
523.234650697496	498.712611686272
352.920117916335	341.996497725628
365.588667763665	316.449271445317
1019.79969220124	985.272540760071
3238.82694814033	1454.30170658764
1141.26756317849	985.272540760071
203.898745842557	221.928927313836
149.694057009411	142.12475938655
209.501591522916	187.289308601664
1617.09395011899	1593.73577346823
1141.26756317849	1454.30170658764
2289.10358634284	2522.89438389129
259.399822091698	237.338016792639
274.440187457943	249.095414871612
413.308547797867	432.657215400633
337.706072150414	282.633403399856
291.251909698185	353.367033970888
1445.68058934614	1186.02684794062
1617.09395011899	2059.12475654754
290.221151551354	231.262730994228
487.955248275141	344.933108769492
399.759774888476	361.949919472069
536.292621708275	407.205144741424
1445.68058934614	1782.55269442599
364.686874606823	320.989003348326
1868.15246665706	1782.55269442599
1617.09395011899	2522.89438389129
61.0234152047173	54.442454183431
235.945191225533	215.680121153752
343.165182751286	319.456977475184
1141.26756317849	1071.95324887051
