"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Tm9sf2"	5.0943775618576e-94	0.416474022518475	0.647	0.403	8.7078195664832e-90
"Jund"	1.92016953129322e-92	0.391956399496054	0.897	0.749	3.2821457798395e-88
"Dnajc3"	3.24803439662289e-92	0.443111045066637	0.633	0.411	5.5518651941475e-88
"Tmem258"	3.24901175443931e-92	0.417436520665314	0.917	0.804	5.55353579186311e-88
"Capns1"	2.14546935907344e-91	0.411816769942248	0.694	0.457	3.66725077546424e-87
"Spcs2"	1.25803263022964e-88	0.417580195215374	0.893	0.75	2.15035517485152e-84
"Grtp1"	1.4525563002422e-88	0.372699764744574	0.569	0.331	2.48285448400399e-84
"Pigr"	1.38838681571693e-87	0.476505358917897	0.919	0.795	2.37316958410495e-83
"Ccl25"	7.98218400250577e-86	-0.766889710179735	0.59	0.71	1.36439471154831e-81
"Mgst1"	6.95532032336045e-84	-0.695229975355879	0.597	0.71	1.188872902872e-79
"Rpn2"	1.42711716585551e-83	0.394260060910048	0.739	0.521	2.43937137159683e-79
"Tm4sf20"	1.46743120376933e-82	-0.63722995214703	0.486	0.618	2.50828015660292e-78
"Tbrg1"	1.00199356662718e-80	0.374413069529543	0.742	0.521	1.71270760343584e-76
"Gcc2"	4.47059074340691e-80	0.401889130278055	0.661	0.437	7.64158075770543e-76
"Syngr2"	1.02278318492823e-79	0.400231157980273	0.72	0.506	1.74824329799783e-75
"Ifi27l2b"	1.47581096079018e-79	0.380968557627054	0.797	0.624	2.52260367527865e-75
"Tmed2"	1.8829283754446e-77	0.391956114954442	0.877	0.755	3.21848947214746e-73
"Cope"	1.09806889635102e-75	0.38480755809525	0.867	0.73	1.8769291645328e-71
"Gtf2a2"	9.30338111477615e-75	0.381548041588642	0.676	0.461	1.59022693394869e-70
"Jaml"	1.43437630351401e-74	-0.808838352015921	0.377	0.539	2.4517794155965e-70
"Olfm4"	1.66734094158203e-73	-1.49230594088586	0.586	0.668	2.84998587144616e-69
"Mki67"	2.28356348086392e-70	0.537366582919321	0.361	0.194	3.90329505784069e-66
"Vcp"	2.59766356306854e-70	0.379719150283121	0.773	0.576	4.44018632835305e-66
"Otc"	9.72399137474567e-68	-0.563340020667635	0.434	0.569	1.66212184568528e-63
"Prap1"	2.11579619995274e-66	-0.810297732340334	0.749	0.789	3.61653044457923e-62
"Ier2"	7.84331660191469e-66	0.376228010197597	0.809	0.663	1.34065810676528e-61
"Cd81"	1.22968197741135e-65	-0.570753445118688	0.733	0.769	2.10189540398923e-61
"H2afz"	1.17700578947924e-59	0.377663919867147	0.989	0.947	2.01185599595686e-55
"Lyz1"	1.28013098057446e-58	-1.03821403866673	0.66	0.464	2.18812788509592e-54
"Hmgb2"	1.24560643779789e-55	0.471755184661191	0.853	0.692	2.12911508412793e-51
"Ly6e"	2.9034846632088e-49	0.40036587371597	0.729	0.554	4.96292633482281e-45
"Ckb"	1.99260945038166e-48	-0.639360244469972	0.449	0.561	3.40596733353737e-44
"Chchd10"	1.19483165765244e-47	-0.392178973104686	0.894	0.875	2.04232575242531e-43
"Prdx6"	4.21196837056018e-46	-0.375453428587079	0.846	0.845	7.19951753579852e-42
"Hadh"	2.7119896549772e-44	-0.441001385462419	0.686	0.72	4.63560391725252e-40
"Fth1"	1.02639834434481e-41	-0.379281167749539	0.998	0.996	1.75442268998859e-37
"Dhrs4"	2.10990376208095e-41	-0.448349750828301	0.668	0.704	3.60645850052496e-37
"Hspd1"	3.68132955310031e-37	-0.39588862094899	0.872	0.843	6.29249660511436e-33
"Ppp1r1b"	1.43869788420841e-36	-0.425299006449689	0.574	0.628	2.45916629347744e-32
"Sptssa"	1.70906936457711e-34	-0.396424506612935	0.676	0.696	2.92131226487165e-30
"Ociad2"	3.5230561676149e-34	-0.391234178152871	0.684	0.702	6.02195990730415e-30
"Defa30"	6.60504785513971e-34	-2.71456780841839	0.944	0.958	1.12900082987903e-29
"Ascl2"	1.36494599703243e-32	-0.43155221529254	0.151	0.263	2.33310219272754e-28
"Marc2"	2.04781329482925e-32	-0.496304722977112	0.747	0.763	3.50032726485164e-28
"Cps1"	2.06196930121381e-31	-0.416627987219928	0.533	0.599	3.52452412656476e-27
"Gm14851"	1.13827245941962e-30	-2.62320266089694	0.832	0.854	1.94564911488595e-26
"Prxl2b"	2.27374202898846e-30	-0.441248405317781	0.33	0.428	3.88650725014998e-26
"Me2"	4.02627357040801e-30	-0.437692908670445	0.468	0.53	6.88210941389841e-26
"Pgam1"	4.20817787489801e-29	-0.401959748400994	0.615	0.644	7.19303844156317e-25
"Kcne3"	8.84296489624725e-28	-0.441488970665061	0.457	0.518	1.51152798971554e-23
"Fbp2"	5.09528905094143e-27	-0.379888575405974	0.67	0.687	8.70937757477419e-23
"Clps"	8.80990036561476e-25	-0.515105905711259	0.297	0.181	1.50587626949453e-20
"Krt19"	1.47529274510843e-24	-0.437073936488519	0.948	0.92	2.52171788921383e-20
"Fabp5"	1.55376924131182e-23	-0.516970148678997	0.29	0.189	2.65585776417429e-19
"Glrx"	2.72536569780693e-23	-0.380114521142952	0.453	0.509	4.65846758726139e-19
"Aldob"	8.67812148083523e-23	-0.509578659812765	0.598	0.631	1.48335130471917e-18
"AY761184"	6.51946526236149e-22	-2.2851704365398	0.874	0.877	1.11437219729545e-17
"Gkn3"	5.88000735262644e-21	-0.509459217898186	0.18	0.266	1.00506965678444e-16
"Ifitm3"	4.816546408475e-20	-0.692141878499077	0.596	0.603	8.23292277600632e-16
"Glod5"	1.38625032650093e-18	-0.449456326927274	0.455	0.503	2.36951768308804e-14
"Khk"	1.24307338392655e-16	-0.415421761074964	0.283	0.35	2.12478533514566e-12
"2210407C18Rik"	1.93905091186118e-14	-0.536313829550967	0.401	0.441	3.31441972364432e-10
"Fabp1"	3.23886916541433e-14	-1.18794330778865	0.34	0.403	5.53619906444272e-10
"Akr1c19"	5.17102643973792e-14	-0.414202804169886	0.192	0.253	8.83883549344402e-10
"Smim24"	8.02919783759697e-14	-0.526136544371952	0.756	0.738	1.37243078638045e-09
"2200002D01Rik"	2.43415424020529e-13	-0.495617428692013	0.567	0.587	4.1606998427829e-09
"Defa21"	4.82652022025223e-11	-2.10527366340633	0.484	0.518	8.24997101247713e-07
"Defa24"	1.33154530061935e-10	-1.0031547428324	0.999	0.997	2.27601038234865e-06
"Rbp2"	6.39620176917338e-09	-1.19830705314088	0.342	0.384	0.000109330276840481
"Defa22"	1.04860228897233e-08	-2.09096951951921	0.476	0.495	0.00017923758925404
"Dmbt1"	1.71551449517083e-07	-0.436080815780441	0.425	0.447	0.0029323289265955
"Defa29"	3.02995278432825e-07	-2.03619610485503	0.522	0.523	0.00517909829425227
"Arg2"	0.000491757962076297	-0.512123266226461	0.304	0.317	1
"Cd74"	0.423674250655037	-0.416603035023582	0.632	0.579	1
