"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"
"Ptprn2"	0	1.16211778733985	0.337	0.018	0
"Scgn"	0	1.96920857719645	0.439	0.002	0
"Gadd45g"	0	1.92415968188427	0.569	0.102	0
"Cplx2"	0	1.63998614789513	0.425	0.016	0
"Pcsk1"	0	1.45291866275093	0.462	0.032	0
"Map1b"	0	1.24641629563489	0.328	0.01	0
"Isl1"	0	3.08396435761856	0.628	0.003	0
"Trim35"	0	1.28620894375758	0.326	0.025	0
"Nefm"	0	1.58056025901159	0.311	0.001	0
"Tuba1a"	0	1.36038603969567	0.436	0.036	0
"Vwa5b2"	0	1.5053321537128	0.431	0.011	0
"Cdkn1a"	0	2.83971783895752	0.616	0.124	0
"Fgd2"	0	1.3117032566933	0.339	0.01	0
"Gfra3"	0	2.16353829971682	0.635	0.013	0
"Rbp4"	0	3.37608912929021	0.395	0.01	0
"Pcsk1n"	0	1.80889514766154	0.382	0.011	0
"Ids"	0	1.13469869146161	0.308	0.026	0
"Arx"	0	1.38427390682121	0.321	0.001	0
"Bex2"	0	1.35979838238705	0.365	0.024	0
"Sct"	6.67625860777854e-304	4.53628886845627	0.685	0.207	1.14117288382759e-299
"Hepacam2"	1.67244105237385e-302	1.68147658854674	0.683	0.179	2.85870349082263e-298
"Malat1"	8.17436964947062e-300	1.58237879805076	1	0.99	1.39724500418401e-295
"Ddc"	1.43446979612463e-287	1.86527207655886	0.658	0.197	2.45193922251582e-283
"Trp53i11"	3.79484027813363e-287	1.17886728743836	0.352	0.048	6.48652048741382e-283
"Bambi"	4.32650650255086e-286	1.26992277572174	0.347	0.047	7.39529756481018e-282
"Dst"	7.52779590540136e-282	1.06056960204366	0.282	0.03	1.28672615411025e-277
"Dbi"	1.27944712647868e-278	-1.80140291241885	0.661	0.974	2.18695897329001e-274
"Gm609"	1.90585024882546e-274	1.27791827000341	0.416	0.071	3.25766983031736e-270
"Upp1"	5.66573562448858e-263	1.91085365691094	0.509	0.119	9.68444190293833e-259
"Marcksl1"	4.07999388988091e-260	1.69176806594932	0.512	0.117	6.97393355597344e-256
"Krt19"	5.9187178955577e-260	-2.10149162195526	0.405	0.937	1.01168644988768e-255
"Lypd8"	2.31444055065449e-258	-2.19763639266409	0.386	0.932	3.95607323323372e-254
"AC149090.1"	6.97842536583144e-258	1.86465808915245	0.677	0.236	1.19282224778157e-253
"Fxyd3"	3.25071402995783e-254	1.71890479815181	0.903	0.447	5.55644549140692e-250
"Slc25a4"	8.50172275463943e-246	1.67944209037188	0.587	0.171	1.45319947045052e-241
"Btg2"	6.72175776687073e-244	1.66016795808257	0.618	0.188	1.14895005509121e-239
"Pycard"	3.61178472216077e-243	-1.91680091348817	0.417	0.921	6.1736236255894e-239
"Selenop"	8.51968505034208e-239	1.26029739594061	0.427	0.084	1.45626976565497e-234
"Mtch1"	4.94083540140392e-233	1.86518243885615	0.865	0.619	8.44536995161972e-229
"Ghrl"	2.01459029814085e-228	7.06757544709603	0.356	0.064	3.44353919661215e-224
"Gch1"	1.10503558428531e-226	1.27837299173872	0.379	0.07	1.88883732421888e-222
"Fth1"	5.25900063802416e-217	-1.26736625088903	0.985	0.997	8.98920979057469e-213
"Tox3"	3.09302142641029e-214	1.43848024732407	0.473	0.121	5.28690152416311e-210
"Kctd12"	5.04752005784354e-214	0.83482141558718	0.301	0.043	8.62772603487196e-210
"Oat"	6.10745397717429e-212	-1.80644200972711	0.367	0.88	1.0439471083184e-207
"Lgals4"	6.74433182418487e-212	-1.34100353278918	0.891	0.992	1.15280863870792e-207
"Cnot6l"	8.61805600806416e-203	1.50076545233835	0.523	0.155	1.47308431345841e-198
"Rps2"	1.00969842250564e-201	-1.02292364202325	0.985	0.996	1.72587751358889e-197
"Rap1gap2"	5.04106250105559e-195	0.807167349834074	0.259	0.037	8.61668813305432e-191
"Hk2"	1.025538061626e-192	1.60943893164191	0.58	0.202	1.75295220873732e-188
"Marcks"	7.14433621023869e-189	1.71545491158621	0.679	0.311	1.2211813884161e-184
"Tmsb4x"	9.3651805094183e-189	-1.15948416821518	0.821	0.986	1.60079030447487e-184
"Gpx1"	1.36987493589325e-186	-1.56301637682639	0.436	0.892	2.34152722792233e-182
"Cldn15"	1.87924232738703e-186	-1.4691482108104	0.081	0.686	3.21218891020265e-182
"Maged1"	1.91379061736709e-186	1.16528714448532	0.412	0.098	3.27124230226556e-182
"Cldn4"	1.5968082177324e-184	0.877012338732835	0.26	0.039	2.72942428656999e-180
"Ldha"	6.3667086717795e-182	-1.55223253251646	0.357	0.867	1.08826151326727e-177
"Bex3"	2.2839263691595e-180	1.63410709975285	0.665	0.301	3.90391534280433e-176
"S100a10"	1.52417751974183e-178	-1.44445542373159	0.36	0.868	2.60527663449471e-174
"Prap1"	1.21335234817841e-174	-2.07807717352754	0.315	0.8	2.07398316874136e-170
"Hspe1"	4.28658140009709e-174	-1.32068959445905	0.595	0.912	7.32705358718596e-170
"Chd3"	1.32413678788816e-172	1.05392691985143	0.327	0.066	2.26334701153723e-168
"Phgr1"	2.75794812707936e-170	-1.45016288589219	0.554	0.936	4.71416073361675e-166
"Cox5a"	4.83495447485255e-170	-1.11573245359969	0.808	0.968	8.26438768386547e-166
"Tspan8"	6.2636777157259e-167	-1.24521768083386	0.384	0.905	1.07065043194903e-162
"5330417C22Rik"	1.92988452792679e-162	1.31012221565309	0.538	0.182	3.29875162358527e-158
"Txn1"	1.4944041974118e-161	-1.06595229347152	0.807	0.97	2.55438509463598e-157
"Ccl25"	1.82941460376003e-160	-1.62802712842219	0.17	0.717	3.12701838220702e-156
"Cox8a"	1.51772898865726e-158	-0.764755819920397	0.953	0.988	2.59425416031186e-154
"Selenom"	1.6876359539242e-158	0.83719310448424	0.85	0.34	2.88467613604263e-154
"Mt1"	6.12945493247203e-158	-1.47680117693613	0.237	0.782	1.04770773160744e-153
"Fabp5"	1.30853756979723e-157	4.56940822448626	0.509	0.187	2.23668326805441e-153
"Gip"	3.48415814621128e-157	7.3954610850296	0.265	0.049	5.95547151931893e-153
"Cd24a"	9.59820580648907e-156	1.62617994293076	0.784	0.508	1.64062131850318e-151
"Mgst1"	1.22580021165341e-155	-1.54228101440414	0.183	0.717	2.09526030177918e-151
"Ubb"	1.01925436027419e-154	0.694427651892352	0.989	0.99	1.74221147801668e-150
"Uqcrq"	5.62471929178299e-152	-0.940356677609639	0.834	0.972	9.61433268544467e-148
"Ociad2"	9.21029398532925e-150	-1.25013271467831	0.17	0.716	1.57431555091233e-145
"Marc2"	1.35892908027722e-149	-1.41843178728011	0.263	0.777	2.32281747691784e-145
"Fabp2"	2.6237019945937e-148	-1.84940072356602	0.45	0.866	4.48469381935902e-144
"Gadd45a"	3.60731713599205e-148	1.56956900754334	0.382	0.105	6.16598718055122e-144
"Ppia"	4.28473507818425e-144	-0.757601869941944	0.977	0.994	7.32389766914033e-140
"Rplp1"	7.54766895365179e-144	-0.696430055465453	0.992	0.997	1.2901230542477e-139
"Rev3l"	5.17023401355703e-143	0.987444085025514	0.312	0.071	8.83748099937303e-139
"Hspd1"	7.91502241426605e-141	-1.26942845710132	0.505	0.855	1.3529147812705e-136
"Ddx5"	1.70681741819404e-140	1.11985303562635	0.896	0.828	2.91746301291907e-136
"Rpl13"	3.53681833476521e-140	-0.644193270471288	0.995	0.999	6.04548357961417e-136
"Nme2"	1.06530559886038e-138	-0.812304092425172	0.87	0.976	1.82092686013205e-134
"Aldh1b1"	3.01950710385045e-138	-1.13390866010628	0.345	0.833	5.16124349261157e-134
"Atp5g1"	3.15099918478362e-138	-0.893224288456239	0.903	0.982	5.38600290655064e-134
"Chchd10"	6.94979826604124e-138	-1.14889109426335	0.536	0.886	1.18792901761443e-133
"Cxxc5"	3.48708113202222e-136	0.866088639572908	0.269	0.055	5.96046777896558e-132
"Ppp1r1b"	7.03547963688035e-136	-1.20570659187136	0.12	0.639	1.20257453433196e-131
"Mrpl12"	1.11800446820405e-134	-1.11593075053141	0.432	0.845	1.91100503750118e-130
"Tkt"	4.06731637007537e-134	-1.13529703551225	0.323	0.802	6.95226387136982e-130
"C1qbp"	6.75044376450829e-134	-1.20917187049133	0.257	0.748	1.1538533526674e-129
"Zbtb20"	6.74562353356705e-131	1.02267133935424	0.319	0.078	1.15302943059262e-126
"Kdm7a"	8.69088463288343e-131	0.818772854864851	0.276	0.059	1.48553291029877e-126
"Csrp2"	5.06647597652533e-130	-1.14677075378666	0.373	0.82	8.66012738667475e-126
"Slc25a3"	2.49930006916371e-128	-0.856348903870972	0.767	0.949	4.27205360822152e-124
"Cox7b"	2.70605905997462e-128	-0.898154551145618	0.791	0.953	4.62546675121461e-124
"Prdx6"	1.72431239563216e-126	-1.06138682515877	0.458	0.856	2.94736717785404e-122
"Atp5o"	5.84231689032479e-126	-0.911983572929583	0.78	0.953	9.98627226063216e-122
"Cdc42ep5"	6.35549147703671e-126	-1.08479077184878	0.109	0.607	1.08634415816988e-121
"Itm2c"	2.78696878604876e-125	1.23896951672023	0.428	0.147	4.76376574599315e-121
"Prdx1"	6.43572576948251e-125	-0.90379391343886	0.845	0.963	1.10005860577764e-120
"Ifi27l2b"	7.46355624163949e-123	-1.56128181025555	0.152	0.65	1.27574566838344e-118
"Olfm4"	1.01817257168574e-122	-2.54039489845952	0.242	0.675	1.74036237678244e-118
"Rps18"	1.63086151424082e-122	-0.663368816879356	0.977	0.994	2.78763158629183e-118
"Rps12"	4.43609284268018e-122	-0.64168229243692	0.992	0.998	7.58261349599324e-118
"Fryl"	6.68279304445547e-122	1.10584249404997	0.43	0.148	1.14228981508877e-117
"Krt7"	1.79661087147051e-121	1.58407921631801	0.724	0.485	3.07094696260455e-117
"Aprt"	6.24490075339123e-121	-1.09434385529408	0.343	0.789	1.06744088577716e-116
"Pbx1"	2.8454881923086e-120	1.08998443020737	0.353	0.103	4.86379296711309e-116
"Gm1123"	8.65877904052791e-120	-1.20050292070307	0.267	0.747	1.48004510139744e-115
"Rps19"	1.1271009951255e-119	-0.718554878208311	0.952	0.993	1.92655373096801e-115
"Nisch"	1.32675950541942e-119	1.2747236163737	0.498	0.205	2.26783002261342e-115
"Cldn3"	1.61991562736035e-119	-0.994595987186363	0.501	0.898	2.76892178184705e-115
"Lgals2"	1.89900182698809e-118	-1.01656777713997	0.969	0.996	3.24596382287075e-114
"Eif5a"	2.53827042296541e-118	-0.81591607425462	0.789	0.957	4.33866563397477e-114
"H2afj"	1.0232292791283e-117	-0.873562180968217	0.596	0.932	1.749005806814e-113
"Crip1"	3.35484830706336e-117	-1.00534632164932	0.631	0.937	5.73444221126341e-113
"Atp5d"	4.80863179802388e-115	-0.737013377908724	0.874	0.974	8.21939433236221e-111
"Cyc1"	7.74133819666207e-115	-1.0044856516548	0.591	0.882	1.32322693795545e-110
"Otc"	9.52924423860446e-115	-1.1032289197685	0.107	0.573	1.62883371770466e-110
"Pglyrp1"	1.6835405968682e-113	-1.0421009598132	0.309	0.776	2.87767594222682e-109
"Ndufa4"	5.27102805100822e-113	-0.709456195112252	0.88	0.974	9.00976824758834e-109
"Tomm5"	2.12580736797379e-112	-0.979888615245583	0.393	0.812	3.63364253407759e-108
"Timm8a1"	1.00843207285237e-111	-1.01329695482127	0.12	0.582	1.72371294212656e-107
"Sri"	6.78917379864502e-111	-0.944321463482265	0.384	0.819	1.16047347740239e-106
"Jaml"	1.72239304927968e-110	-1.3911807431994	0.093	0.54	2.94408643913376e-106
"Atp5j2"	1.24339084845789e-109	-0.75052214520362	0.865	0.972	2.12532797726906e-105
"Rpl21"	3.52447909286796e-109	-0.531109748044632	0.989	0.997	6.02439211343921e-105
"Rpl27a"	4.11752852818426e-107	-0.550204670863677	0.99	0.996	7.03809151322536e-103
"Ptov1"	1.22156269220048e-106	1.23358901589437	0.632	0.383	2.08801710977827e-102
"2200002D01Rik"	2.04795957094462e-106	-1.38657149660618	0.145	0.599	3.50057729461564e-102
"Rpl3"	1.44419550131421e-105	-0.619973482568046	0.944	0.989	2.46856337039638e-101
"Rpsa"	3.50100417360295e-105	-0.642366761511917	0.989	0.997	5.98426643393952e-101
"Pdap1"	4.58226604943479e-105	1.11900504487108	0.822	0.734	7.83246735829889e-101
"Cps1"	7.93898413722495e-104	-1.10794056075399	0.163	0.607	1.35701055857586e-99
"Atxn10"	1.53066309680861e-103	1.06347236067166	0.438	0.175	2.61636243137496e-99
"Ifi30"	1.64273629200267e-103	-0.934522369301959	0.327	0.778	2.80792914392016e-99
"Kcne3"	2.39635783542098e-103	-1.0527560424367	0.082	0.527	4.09609444808509e-99
"Rpl8"	2.94066886595944e-103	-0.516338359132186	0.988	0.996	5.02648529258447e-99
"Atp5j"	1.29089121020072e-102	-0.69369704917227	0.862	0.966	2.20652034559608e-98
"Rpl12"	7.0922833783189e-102	-0.71187725015382	0.934	0.987	1.21228399785605e-97
"Cox5b"	1.89875004317029e-101	-0.727072507325738	0.859	0.968	3.24553344879097e-97
"Rpl22l1"	1.97504771356577e-101	-0.737823398004436	0.747	0.952	3.37594905679796e-97
"Hint1"	3.65358244803237e-101	-0.716638220496645	0.841	0.96	6.24506847842173e-97
"Epcam"	1.1964813167297e-100	-0.712380323016307	0.912	0.981	2.04514551468608e-96
"H3f3a"	2.41348212804078e-100	0.765033411157733	0.958	0.963	4.12536500146011e-96
"Rpl39"	3.8353162536171e-100	-0.616616173687861	0.951	0.992	6.5557060723077e-96
"Rpl32"	1.98504148724812e-99	-0.519959841004257	0.992	0.999	3.39303141415321e-95
"Hmgb2"	6.19680767707233e-99	-1.57607741300519	0.35	0.714	1.05922033624197e-94
"Mrpl42"	2.55325903946148e-98	-0.90083316677176	0.378	0.79	4.36428567615151e-94
"Rnf186"	7.29489480358298e-98	-0.900603553607325	0.166	0.616	1.24691636877644e-93
"Sptssa"	7.88022327830763e-97	-0.926739940928392	0.267	0.707	1.34696656496112e-92
"Ndrg1"	8.08710710287711e-96	0.967776427223402	0.382	0.136	1.38232921709478e-91
"Nhp2"	1.10542394863451e-95	-0.953553721801314	0.301	0.726	1.88950115540097e-91
"Ybx1"	4.42365434685828e-95	-0.641186647438329	0.867	0.972	7.56135237508485e-91
"Rps27a"	1.18340055880136e-94	-0.485527467404263	0.996	0.999	2.02278657515916e-90
"Rps16"	1.28181119564417e-94	-0.501486610692184	0.986	0.998	2.19099987671458e-90
"Rpl36a"	1.6913899281401e-94	-0.659553835422418	0.858	0.976	2.89109280416987e-90
"Prss32"	1.91141191954638e-94	-0.946373142104834	0.094	0.512	3.26717639408063e-90
"Ypel3"	2.49182975598335e-94	1.03878227289669	0.413	0.161	4.25928460190234e-90
"Rps8"	5.40512466906239e-94	-0.509495962086286	0.997	0.999	9.23897959682834e-90
"Sox4"	1.42951634270689e-93	1.89784605791064	0.579	0.327	2.44347228458889e-89
"Pgk1"	2.27480078882927e-93	-0.875230405902511	0.272	0.707	3.88831698834588e-89
"Rhoc"	2.95906635874916e-93	0.844720706322979	0.319	0.098	5.05793212700994e-89
"Ckmt1"	4.723179014215e-93	-1.10511332837292	0.228	0.656	8.0733298889977e-89
"Uqcr11"	1.83901809823936e-92	-0.700234387594591	0.792	0.956	3.14343363532053e-88
"Ppa1"	2.33804826808562e-92	-0.861079937017284	0.417	0.811	3.99642590463876e-88
"Rps4x"	8.21465136776024e-92	-0.55050592509683	0.981	0.995	1.40413035829126e-87
"Dmbt1"	1.25865383335814e-91	-1.62034374536186	0.066	0.457	2.15141699735907e-87
"Ttr"	6.2294138218165e-91	1.89019762283578	0.531	0.28	1.06479370456309e-86
"Cystm1"	6.66934640150231e-91	0.85361169072861	0.845	0.772	1.13999138040879e-86
"Cox4i1"	1.54426663262026e-90	-0.482799816441194	0.981	0.991	2.63961495513781e-86
"Mrfap1"	3.25256580737448e-90	1.10780022219712	0.778	0.706	5.55961073454519e-86
"Rpl10a"	4.02500414704534e-90	-0.552251490945864	0.985	0.994	6.8799395885446e-86
"Phip"	2.19801787510278e-89	1.06445797545433	0.398	0.159	3.75707195391318e-85
"Arl3"	4.10118804169721e-89	0.754844344051777	0.275	0.079	7.01016071967304e-85
"Rpl14"	5.51386110619577e-89	-0.522203307468924	0.978	0.993	9.42484278882043e-85
"Mif"	6.66129492217925e-89	-0.875143462152447	0.529	0.849	1.1386151410481e-84
"Cyb5a"	3.40521111231974e-88	-0.862086081826969	0.402	0.804	5.82052735428813e-84
"Cox6b1"	5.23596190598342e-87	-0.623544171218034	0.888	0.968	8.94982968589746e-83
"Rps20"	8.26590027367026e-87	-0.521480841266342	0.993	0.999	1.41289033377846e-82
"Tpst2"	6.07284662621539e-86	0.837620675866474	0.283	0.086	1.038031673819e-81
"Rps11"	1.26479862034704e-85	-0.527652556794901	0.977	0.996	2.1619202817592e-81
"Rplp0"	4.27684884180674e-85	-0.579685712041818	0.978	0.996	7.31041772530025e-81
"Atp5f1"	7.18025170003813e-85	-0.721281169082716	0.766	0.932	1.22732042308752e-80
"Rpl23"	4.46909772736106e-83	-0.447618760219671	0.996	0.998	7.63902874537827e-79
"Cbfa2t3"	6.69478089934051e-83	0.770733342238622	0.253	0.07	1.14433889912427e-78
"Ndufs7"	1.31425932240136e-82	-0.758461608992375	0.58	0.872	2.24646345978065e-78
"Dctpp1"	1.33071594325897e-82	-0.833557686993893	0.216	0.625	2.27459276181255e-78
"Golim4"	2.65888663712165e-82	1.09517914248095	0.373	0.149	4.54483492883204e-78
"Cited2"	7.20749871638191e-82	1.2998797098117	0.456	0.223	1.23197775559116e-77
"Idh3a"	3.12811343674437e-81	-0.751766386516294	0.179	0.59	5.34688429742715e-77
"Ckb"	5.94732952761475e-81	-1.08849239375517	0.174	0.564	1.01657703615519e-76
"Ndufa5"	1.10818468768727e-80	-0.787343598950059	0.52	0.84	1.89422008666386e-76
"Rplp2"	1.48576815465289e-80	-0.477297713254936	0.971	0.991	2.53962350674819e-76
"Rpl28"	2.07581040688007e-80	-0.445157665538555	0.99	0.998	3.5481827284801e-76
"Acat1"	5.35800285165903e-80	-0.77916611301998	0.13	0.525	9.15843427434077e-76
"Ran"	1.19163684955013e-79	-0.82355119909186	0.679	0.885	2.03686486693603e-75
"Phb2"	5.26452901132674e-79	-0.756963631587099	0.549	0.854	8.99865943906079e-75
"Anxa2"	2.21950842824377e-78	-1.06062949158026	0.098	0.471	3.79380575639708e-74
"H2afv"	4.60878842093302e-78	-0.71147105191994	0.658	0.907	7.87780204790081e-74
"Cd74"	4.66156792565756e-78	-1.6574131036889	0.234	0.593	7.96801805532648e-74
"Tcea3"	1.27594586496331e-77	-0.784636626760129	0.093	0.464	2.18097426698179e-73
"Cox6c"	1.3837194922774e-77	-0.549580249906857	0.923	0.977	2.36519172814975e-73
"Slc17a5"	1.81211400766855e-77	0.730348263584219	0.254	0.076	3.09744647330786e-73
"Sfn"	2.74012877552811e-77	-0.796552454140561	0.068	0.433	4.68370211601019e-73
"Bola3"	4.66988827285369e-77	-0.778135898086711	0.227	0.626	7.98224002478881e-73
"Rpl29"	3.20029321268706e-76	-0.411153657941896	0.986	0.993	5.470261188446e-72
"2210407C18Rik"	4.12109558475874e-76	-1.13387487728873	0.085	0.448	7.04418868302811e-72
"Cenpx"	4.20917311245472e-76	-0.722337364939596	0.278	0.68	7.19473960111886e-72
"Slc12a2"	5.89046630355032e-76	-0.986553271802554	0.119	0.493	1.00685740526586e-71
"Nop10"	1.20302930543117e-75	-0.706607599666819	0.462	0.829	2.05633799177349e-71
"Csnk1e"	3.73216398992774e-75	0.805541803275943	0.287	0.096	6.37938790798349e-71
"Rnaseh2c"	7.87883552006129e-75	-0.779308321062762	0.28	0.668	1.34672935544408e-70
"Pycr2"	1.04495889672009e-74	1.04125366313227	0.445	0.219	1.78614824216366e-70
"Pclaf"	1.09039283017458e-74	-1.2468261232813	0.059	0.405	1.86380846461741e-70
"Rps29"	4.70074664914104e-74	-0.413641574446161	0.99	0.997	8.03498624737679e-70
"Atp5k"	4.86673586493498e-74	-0.684564324915195	0.733	0.926	8.31871161393335e-70
"Gmnn"	5.77287345994527e-74	-0.823381097800593	0.088	0.443	9.86757260508445e-70
"Ccnd2"	5.85758988562774e-74	-0.843978047239542	0.124	0.491	1.00123783915035e-69
"Mgst3"	2.67442506071924e-73	-1.01565308844871	0.523	0.848	4.5713947562874e-69
"Mgst2"	3.71108583708232e-73	-0.781570196143005	0.107	0.471	6.34335902132481e-69
"Birc5"	4.03188307347549e-73	-1.22869713095089	0.074	0.417	6.89169773749165e-69
"Cks2"	4.17588442225806e-73	-0.966290973747534	0.127	0.488	7.1378392429657e-69
"Id3"	8.02388937066621e-73	-0.821080343581228	0.129	0.509	1.37152341012798e-68
"Hspa4l"	9.91593812537315e-73	0.838257062485931	0.276	0.092	1.69493130377003e-68
"Ctsl"	1.29364757512967e-72	0.934558227856419	0.316	0.117	2.21123180016915e-68
"Rps13"	1.9733579885182e-72	-0.440342807892574	0.982	0.995	3.37306080977417e-68
"Rps23"	1.98724887006362e-72	-0.492412559465906	0.955	0.991	3.39680449359975e-68
"Sdhd"	4.14748523479929e-72	-0.753614997443681	0.342	0.709	7.08929651184243e-68
"Pfn1"	5.27651729555682e-72	-0.590934828892137	0.795	0.951	9.01915101329528e-68
"Rnase4"	5.91860359213028e-72	1.04606496027358	0.636	0.42	1.01166691200283e-67
"Ftl1"	9.53291244988418e-72	0.463740202534257	0.981	0.985	1.6294607250587e-67
"Tmem176b"	1.00555128642584e-71	0.799942958092019	0.758	0.667	1.71878881388769e-67
"Aamdc"	1.28255592572916e-71	-0.70515375528935	0.103	0.468	2.19227284384885e-67
"Id1"	1.77865375351669e-71	-0.7930416121108	0.096	0.458	3.04025286088609e-67
"Atp6v0b"	1.79004952137417e-71	1.00056706225483	0.689	0.57	3.05973164688487e-67
"Pkm"	1.96832710169674e-71	0.971188752059637	0.748	0.63	3.36446151493023e-67
"Impdh2"	3.7944924130725e-71	-0.759172459795154	0.279	0.656	6.48592588166482e-67
"Uqcr10"	4.10333182361677e-71	-0.568675235916694	0.84	0.956	7.01382508610815e-67
"Rpl11"	4.2092248746109e-71	-0.399907670227412	0.99	0.997	7.19482807817241e-67
"Rpl17"	2.43473312089314e-70	-0.447757239622684	0.973	0.992	4.16168932354264e-66
"Rpl35"	3.20718195326001e-70	-0.515770910749546	0.866	0.973	5.48203611270734e-66
"Txn2"	4.61821509675341e-70	-0.684636172175436	0.252	0.634	7.89391506488061e-66
"B2m"	5.30733700653808e-70	-0.702955211725583	0.376	0.747	9.07183114527555e-66
"Kdm1a"	5.53575010431784e-69	1.07828082323022	0.456	0.247	9.46225765331049e-65
"Gapdh"	7.84969878747873e-69	-0.704221165768545	0.717	0.92	1.34174901374374e-64
"Clca3b"	1.44318547761557e-68	-0.943234529967263	0.129	0.479	2.4668369368883e-64
"Camk2n1"	1.45060904776376e-68	0.934343040505719	0.408	0.19	2.47952604534259e-64
"Kdm5b"	1.91012830201734e-68	0.762217342374947	0.282	0.098	3.26498230663824e-64
"Tceal9"	2.14569681808697e-68	0.944331258206057	0.681	0.525	3.66763957115605e-64
"Plpp2"	2.70946517037849e-68	-0.672891001928297	0.15	0.518	4.63128881572795e-64
"Serinc1"	2.90730904929601e-68	0.828624015819425	0.302	0.113	4.96946335796167e-64
"Cmip"	3.49124938093784e-68	0.797989766660107	0.294	0.107	5.96759256683704e-64
"Fgfbp1"	4.68079560628348e-68	-0.776913104073724	0.056	0.387	8.00088392982034e-64
"Smagp"	7.45076920219281e-68	-0.662347077699834	0.171	0.54	1.27355997973082e-63
"Atp5h"	1.88833652932495e-67	-0.503052739574091	0.892	0.969	3.22773362957514e-63
"Acly"	2.27558045601751e-67	0.777948339528397	0.313	0.119	3.88964967347074e-63
"Grina"	8.95904458571079e-67	0.68626035099318	0.25	0.081	1.53136949103555e-62
"Tmem14c"	1.10747593309606e-66	-0.671321525873919	0.456	0.798	1.8930086124411e-62
"Ifitm3"	8.62149669368056e-66	-1.31177949011891	0.289	0.612	1.47367242985082e-61
"Mapk13"	1.81127996283174e-65	-0.645100930449512	0.458	0.82	3.09602084046829e-61
"Igsf8"	1.88595390979119e-65	1.00826411954552	0.308	0.122	3.22366101800608e-61
"Cyba"	1.93785821010404e-65	-0.784638089039915	0.193	0.557	3.31238103853083e-61
"Cryl1"	2.15791668592136e-65	-0.634025303869639	0.123	0.472	3.68852699124539e-61
"Tusc3"	2.24698741449885e-65	0.819195609125093	0.305	0.118	3.84077558760289e-61
"Rps10"	3.2348857831024e-65	-0.40468488052224	0.995	0.998	5.52939026905694e-61
"Kmt2a"	4.05821170715818e-65	0.803785777997598	0.295	0.11	6.93670127104547e-61
"Rpl36"	4.82336719804038e-65	-0.393702523499477	0.992	0.996	8.24458155161043e-61
"Rpl7a"	6.65861692144142e-65	-0.456940142273265	0.926	0.984	1.13815739038198e-60
"Rps6"	1.59403525757174e-64	-0.516741598010831	0.873	0.974	2.72468446576738e-60
"Dtymk"	2.08319344788245e-64	-0.708837667662307	0.175	0.526	3.56080256046548e-60
"Hsd17b10"	6.76671888814846e-64	-0.62949209957993	0.3	0.683	1.15663525955122e-59
"Serpinb6a"	8.99910862049479e-64	-0.841712627163399	0.245	0.591	1.53821763650117e-59
"Zfp36l2"	1.1896061786908e-63	-0.683430419128205	0.109	0.45	2.03339384123619e-59
"Smim6"	1.20837091857312e-63	0.789763133078645	0.659	0.436	2.06546841111704e-59
"Rpl15"	1.65515993859168e-63	-0.406755451934509	0.984	0.995	2.82916488303475e-59
"Rpl35a"	3.11461637166079e-63	-0.392240313723509	0.992	0.996	5.32381376407979e-59
"Hes1"	3.14153136334226e-63	-0.773508000644157	0.047	0.354	5.36981955936092e-59
