Setdb1KO	Lgr5Cre
275.591529662152	465.893134161771
388.697270587249	185.519082389874
957.028944320931	308.242632440789
58.754942577606	100.194655269631
118.305002519136	1186.02793827638
158.194141521007	157.885488457522
144.543078140115	567.473887754397
368.621476531065	263.828760928969
442.088675850812	373.359422702348
216.861327357406	712.156477429937
493.336356826134	51.2208324681498
510.004794609466	101.263331543636
1059.08546664659	148.3175458461
349.565884661666	129.895957890507
583.790919158424	327.370996901307
913.084388315033	1386.29502621668
1000.03898638646	377.251440651077
781.465134542118	195.448957957587
568.852397436488	380.306008979319
261.577492180218	529.985134746518
364.983665656849	932.830638207782
284.476659490672	345.16737364236
275.276987076934	679.236725021937
673.015410768254	607.460659931353
745.539104157894	821.875484850239
467.718922769899	677.547621143118
195.720630220059	515.06928843987
274.323911364307	244.652161587776
611.413594507218	282.109001493213
210.159644477897	261.066930300735
411.180122458256	260.749422881322
830.352557172151	624.826857282291
425.697763085025	760.68264042493
172.839855543359	407.468810663288
323.812505740288	171.003552353531
791.554002932042	269.953934310675
804.420299784212	607.831933606217
591.894048984327	198.149385571503
254.899806473759	380.149999337446
246.796384207614	1263.15129779867
915.830383174358	1326.96232634692
1202.07963005594	637.235213730908
231.613593031179	314.100627962166
118.079450293851	159.327881720106
384.39468162791	268.848157130157
1285.63316307393	567.473887754397
1123.88629012031	821.875484850239
368.261273835059	731.346159717494
458.888036003311	230.413361890778
696.957435903271	955.985636899948
305.98857284256	211.013257147882
318.111271277651	865.403968871496
550.79921657513	1081.92010191334
243.036117646363	202.935431981973
979.793508855473	100.93057820074
107.456418828663	367.982134575153
589.027115557649	511.515992376485
68.6389571877435	1386.29502621668
454.931651235775	327.777555934696
629.914693754564	414.548173826624
672.364925134382	1021.62347835112
155.00683284391	580.44626462299
394.973517100439	268.225532270667
589.967438613419	273.67368810354
1161.03204675642	1025.91204554786
620.468638099451	467.320759341022
426.56109720259	219.679118816389
517.133110798263	913.964744331408
1247.76541902657	95.4106167531039
1152.90917305323	500.221279969756
608.997551813586	62.6396913791135
342.841846172828	435.765646637889
1299.03637189091	704.235601760633
545.718328063566	650.898498385926
630.392880888723	134.283196761533
520.804912987199	339.820683644332
273.917050844259	504.993093187226
564.112315269157	916.512672087535
331.088344077915	493.010429713776
452.004320754602	390.494875763179
862.809198165917	449.592204332378
295.260558302296	1186.02793827638
430.803715164167	977.703735647335
1000.03898638646	808.738484852657
174.368861799706	244.255856659099
150.746118702745	555.159509017422
633.841458944767	567.473887754397
648.639628398709	385.584578977206
112.031506781584	257.405355996615
132.86662303197	469.651570570193
415.546943848517	297.279230894214
327.174210409346	382.116567575833
1247.76541902657	1081.92010191334
593.404168074767	266.903246116026
979.793508855473	400.587641046338
1247.76541902657	731.346159717494
1202.07963005594	167.968918457006
323.751045126928	155.252198560068
262.253908104735	1081.92010191334
184.682973069554	510.921978517573
790.161439591984	575.741589009985
862.809198165917	97.2290348035817
229.448642152501	120.658960277785
268.367829900416	443.234393755566
229.991928831039	298.387210657658
419.960895369188	932.830638207782
151.325034739313	515.722189585987
402.244854894146	916.512672087535
756.303660175743	1386.29502621668
329.295806462739	1011.42554336402
440.478025128965	288.605868885428
283.687467199179	1386.29502621668
378.013694864319	235.849235402935
1004.23868263244	163.857148699988
1025.15015579809	784.216442204002
1090.0599383391	631.386748689935
611.413594507218	210.387770068324
372.545114820431	229.292144931065
454.242496973106	199.144108563379
1123.88629012031	432.660760176073
598.879352752195	146.458881715961
555.226451798194	342.393008411588
514.335982904885	607.460659931353
397.356525369266	320.349438050814
242.031032313133	383.612303972221
1059.08546664659	249.858643730466
141.081947953681	338.551733928058
213.290551543539	1025.91204554786
696.957435903271	724.693447948693
1053.72926136905	907.647646270306
1202.07963005594	567.473887754397
417.002354538873	319.43509763075
1152.90917305323	379.986651288957
433.715313394926	1113.55088198151
531.061063362726	575.741589009985
583.790919158424	400.040113089882
721.931915299876	472.057706802638
361.030221091235	305.95917232762
76.7268341231772	219.086409392495
533.833584014958	916.512672087535
545.718328063566	130.205289855803
469.605493973176	199.325958918967
879.463935279221	567.473887754397
181.409310054912	695.831477973122
139.883575002332	360.805882139918
536.269185351956	1081.92010191334
897.103830420583	467.320759341022
979.793508855473	446.383270739254
372.923412803792	522.113307952772
1123.88629012031	558.288937255323
328.259642558041	350.360533762117
444.99422548482	65.904853368035
935.760371869058	534.997122984753
280.177547294302	549.11825007654
187.890395137625	366.597671097663
208.343886123186	671.676935582642
290.809402891497	164.871206538367
1247.76541902657	120.554932866541
1004.23868263244	440.819983726723
817.921298044775	808.738484852657
817.921298044775	858.525344868421
650.136451921932	309.953431439494
111.682677364554	1386.29502621668
300.344161728523	278.008668935165
537.242419486849	351.840326907317
349.263464301704	835.660684744868
537.242419486849	236.726615866306
767.53689004729	172.677748471887
897.103830420583	193.685807713545
1059.08546664659	263.817304024009
979.793508855473	935.634625596031
734.226069154714	791.459961855634
132.568697842728	1025.91204554786
535.009130433782	751.212181287391
636.451221455039	549.763819159094
755.178597858061	497.085618485901
598.879352752195	94.3993752820684
817.921298044775	291.047645283521
1299.03637189091	476.587153221938
756.303660175743	327.471168184111
330.043227595455	431.520049288042
791.554002932042	664.690114364725
440.019112180309	642.388840020274
450.691325228159	1227.94656601689
816.298294378596	834.00350858471
91.7960259746608	712.943256856381
1030.58265451385	124.600644592339
247.071758370304	436.859240294925
286.599038003804	576.543660224921
1030.58265451385	657.802189985194
979.793508855473	482.940530375623
232.340597513431	533.979628819628
461.502795777207	916.512672087535
294.46954085791	608.382206216597
624.024796826221	281.151811242594
364.558787372555	687.04947742966
391.031897254615	342.919967521905
1202.07963005594	423.363825656178
423.058219069015	741.084300168255
715.753382320269	81.9296340818594
118.699420592391	1140.93118789275
174.361392111676	1113.55088198151
165.403093948698	263.796531731206
767.53689004729	252.998589085889
457.08896165389	898.500508156832
395.385934706691	890.378147422455
806.308956997338	194.770171740563
195.783455275444	421.390983855437
705.755231409499	257.195355209906
325.630393315455	607.460659931353
516.056500122251	347.34241430068
877.188440271116	333.347141180493
537.242419486849	1227.94656601689
915.279233503008	386.635238410865
636.953273007672	613.481060579825
229.76533469371	106.150154509197
724.367113408467	153.168785679014
620.468638099451	153.591011373548
373.245564803636	624.826857282291
174.865473418341	408.152087600001
755.178597858061	352.918778062147
268.917829412344	701.514116073963
957.028944320931	199.522449289682
298.138523750001	637.700594879921
460.051017072053	313.092130111955
139.003781697031	1000.94968699227
465.334621443237	401.249604049238
132.433011078426	1047.98481827651
304.301750227558	761.756652943895
444.353345594793	527.495703242319
517.960643957983	687.71356115143
756.303660175743	542.809367330942
935.760371869058	225.888202683402
270.762805832579	512.175035071658
182.780156695426	492.390960559219
650.691513597289	300.664620107456
641.762489625143	165.162415741563
1247.76541902657	613.093256160046
897.103830420583	256.533131329633
258.196076811366	913.964744331408
392.32561208105	1263.15129779867
298.330103867739	228.024786870742
284.853679658267	417.335493929108
440.478025128965	111.643727019323
623.568911058673	342.836983679824
182.74283845375	111.608672983706
353.695834200902	232.547261273389
320.227943330786	361.427193111058
442.016523012015	441.237237123423
357.540133035219	687.71356115143
176.013317619149	881.494470304595
173.326214299113	233.366492001547
979.793508855473	142.330431694202
715.753382320269	606.443032115244
443.473030927031	511.647316363746
301.965106327429	1177.73274680148
817.921298044775	1081.92010191334
414.004708308138	1107.31438542955
1090.0599383391	215.096922035851
300.29532688176	309.10727580224
459.682445402043	1326.96232634692
113.5505827015	255.057201474156
142.249213206658	241.489813841782
371.474330288311	388.196948834809
336.855725439671	417.980985963098
915.830383174358	166.708868693738
74.0763981181787	306.885300479384
488.272239706822	272.136174819565
725.291559919149	393.877142808783
957.028944320931	325.093131793836
95.9104513766604	168.051313271016
545.718328063566	159.512535051977
462.317822688953	751.212181287391
646.409280417104	591.747294920467
373.566458338455	372.072518485164
186.143100997975	235.238446866504
744.487172552318	664.690114364725
536.269185351956	385.567103785362
368.795972737661	1263.15129779867
657.89154104442	248.15240354913
935.760371869058	407.502673424441
546.471887736295	104.548206490107
897.103830420583	127.099652692503
636.451221455039	312.054315492762
781.465134542118	284.717682254301
643.188299183364	671.906649855913
264.224694938444	62.5939554244849
111.444631108009	462.151983711701
375.86826308378	529.439036194717
355.670739022403	784.216442204002
262.953549852856	77.410804069097
879.463935279221	426.953408906986
102.151134994175	411.526560492364
316.105441470743	537.857909372698
153.052550630742	313.596970183832
777.979676646655	155.477054818487
196.288966954184	772.747229957967
490.191954285447	489.377521187735
612.177952463044	325.939028164667
291.942973180849	571.819563237607
168.642676723228	955.985636899948
260.132173913817	508.742272050767
107.171302342391	1140.93118789275
316.934077907051	455.141781906638
817.921298044775	631.386748689935
1299.03637189091	567.473887754397
305.497754218456	212.089411208222
571.567478163638	93.1519787689886
777.979676646655	310.168443839359
725.291559919149	338.122674333401
343.262355490751	234.572010002095
1247.76541902657	807.316630730961
1000.03898638646	92.4834010135009
148.156976898995	279.42059761828
1247.76541902657	127.742675871507
1004.23868263244	662.828631334035
572.860363177839	180.663467976139
1059.08546664659	456.863102244116
98.1558971952578	581.683782342608
417.949178494215	286.858747420479
494.437736267887	142.642924641276
953.663711417434	216.605088723089
140.85614160031	98.1298901773202
444.353345594793	291.374197785974
281.760386553153	796.200242627845
154.402264548208	1113.55088198151
1357.1343760074	260.413821995428
343.262355490751	477.826005901679
149.791865249857	591.747294920467
287.729522239925	650.385978948791
1000.03898638646	353.516751037697
605.984652625295	1326.96232634692
286.13622122467	741.084300168255
879.463935279221	140.333170715256
420.889082468664	1186.02793827638
334.370694874771	1025.91204554786
330.891877006852	519.230791479223
257.694918583139	751.212181287391
365.478471559036	84.3456490444155
689.198957482673	349.515886156202
979.793508855473	388.382432111757
125.223466270763	1052.81365408477
409.252326827469	128.807978843144
1299.03637189091	1274.60230528262
475.802202195831	401.739349120559
472.948927044745	252.280154557228
697.728080373398	138.117909281431
133.24220803816	306.223713628626
877.188440271116	157.774573211661
665.328386484345	235.596347781083
1475.97696819437	879.368615137806
287.077572553826	671.676935582642
605.984652625295	178.655540676068
212.473795385911	916.512672087535
257.769269686933	331.897960009462
979.793508855473	307.06193103116
124.370832441668	308.770714739045
138.859645205785	206.694377607357
665.328386484345	312.910745219206
1202.07963005594	704.235601760633
470.608557681778	881.494470304595
325.820840288014	111.941825266038
879.463935279221	1369.70448722196
655.734086453947	346.697408301928
409.769461700405	286.485191762657
777.979676646655	931.715974897537
235.201884158434	123.602015826116
496.493966716877	865.403968871496
249.825751980049	660.551741566566
584.12504420803	1393.38664214543
291.618835677027	249.260799077868
74.9112372719521	563.850566320454
232.559600876265	197.260376290411
262.49259315332	226.849470899594
847.050920249345	977.703735647335
502.192418672951	120.2957644076
584.12504420803	122.038551465502
332.157027364085	644.201353530649
147.931775822605	916.512672087535
340.199731142149	461.859706255439
333.318078728834	291.299674616501
136.837802353277	737.654210664612
311.252611201013	505.589110408199
509.809683786027	361.273114056634
584.12504420803	544.054553802239
1161.03204675642	214.044861266932
495.644028914938	373.913168463961
529.877928492924	1326.96232634692
443.473030927031	238.864719854015
913.084388315033	501.756966658189
110.385093276738	241.391710860949
579.007259515319	61.6395716473395
598.879352752195	1081.92010191334
306.184665312747	221.143768008593
303.568637510365	260.542634622119
168.351599819922	1113.55088198151
371.436315047868	524.921163584852
189.40642160041	553.31082421669
449.131723573915	310.705536396871
696.490755214577	132.72697870318
700.39213488406	275.132310025971
509.481759372862	272.661971384066
183.872703729606	109.151383076067
804.420299784212	291.71722453184
303.8957900156	428.453922336511
1299.03637189091	569.865305660463
579.007259515319	1081.92010191334
825.692289141808	974.267361247266
426.56109720259	434.196501716652
238.994643222655	480.641380928015
1030.58265451385	372.522564263088
264.944722047566	657.802189985194
401.846957861122	1186.02793827638
454.242496973106	96.8645465775069
449.131723573915	431.860653520483
1357.1343760074	533.213544993116
935.760371869058	247.152666756272
457.08896165389	267.563390502457
1357.1343760074	147.093046336769
1247.76541902657	355.792811530731
735.211370523178	170.317495218828
283.775335729589	1186.02793827638
516.056500122251	367.348867320745
673.015410768254	486.415750792401
1116.8718801797	472.057706802638
1014.72852317544	413.968743163756
288.12774112895	176.758404780412
725.291559919149	808.738484852657
408.728052343984	260.953662354451
288.704639416019	1326.96232634692
935.760371869058	693.254648566235
767.53689004729	1067.64487652683
244.112262507149	380.502305559143
373.506524240143	204.541819548114
847.050920249345	881.494470304595
564.396626806011	223.202886391212
392.889041038582	386.770665313991
462.317822688953	393.369645707325
176.933393223258	377.008316093701
617.404726256133	1326.96232634692
533.833584014958	865.403968871496
636.953273007672	764.287782190807
321.731347371421	955.985636899948
194.757662992645	442.979867559955
251.284257722281	1274.60230528262
499.731220837117	1148.09432716965
301.920636344649	955.985636899948
398.850900522571	600.998626780141
571.567478163638	243.097720416394
636.451221455039	467.013285576014
558.727169850248	537.065918005061
80.2039755079556	685.270815399328
304.646953423574	261.931857339295
915.830383174358	562.955095077644
186.628914447484	401.495879075961
830.352557172151	268.629809522874
442.088675850812	1052.81365408477
629.914693754564	624.826857282291
517.133110798263	224.371502068375
431.524411819574	347.659595108619
413.811875105198	721.973273357331
1202.07963005594	438.296409827046
133.374757856598	304.234182758205
804.420299784212	395.058348820306
549.842344963774	178.497241018366
664.712106543508	586.653249250642
629.914693754564	502.335571952454
741.734602893933	613.093256160046
409.332890082304	333.91020056981
316.105441470743	170.637647149966
341.093757006719	231.913073538801
174.492963739392	469.96706200161
503.880412132542	238.090274801913
706.572861667648	348.345257616466
1202.07963005594	566.662914724522
315.33946916085	529.439036194717
481.657670255987	444.618561173002
673.015410768254	70.6034233954302
257.70325070318	305.41476609678
336.742506928068	863.452959180668
316.266689337646	169.525389034314
302.70342022139	664.923341053958
486.258159109264	388.879530103818
1202.07963005594	452.739490797358
260.891960102686	478.167393814319
248.103711655125	402.635382099295
318.733695161333	362.912649163392
636.451221455039	1386.29502621668
171.574602616501	125.992297756917
1090.0599383391	913.964744331408
804.420299784212	495.860564418019
324.300256222595	497.969022902127
304.36920573954	518.557230696189
413.032578332876	533.777722219399
1247.76541902657	356.111170831807
303.591598191839	242.385720325672
153.957113202613	317.285631483211
862.809198165917	164.627639286708
462.317822688953	455.141781906638
522.211797549521	657.802189985194
172.685396832044	1113.55088198151
435.205535757499	261.521998401879
877.188440271116	377.63905640989
569.148129033252	541.818037302248
589.375596083118	1274.60230528262
514.767633987797	229.309786093861
628.617365962334	291.596801205963
403.034335467097	272.556719594993
1161.03204675642	1124.72021956722
419.960895369188	249.028557872684
1236.55251564263	448.697398848601
429.954886508612	1081.92010191334
395.640937826641	1326.96232634692
106.807022694261	230.46804538784
368.621476531065	232.147107660918
288.907049909167	309.404699514238
313.063487599401	613.481060579825
206.921050831028	167.876179218045
689.198957482673	687.04947742966
313.980524930635	662.828631334035
673.015410768254	295.049376762712
564.112315269157	236.951143710789
390.657485555258	392.264476315923
243.035982392318	977.703735647335
935.760371869058	275.65904492018
379.222110134843	137.383590955713
266.236332283734	715.686471624062
897.103830420583	450.372251765329
673.015410768254	473.849168302059
1123.88629012031	149.220625065222
431.472141544445	393.160283413627
680.279637526891	807.316630730961
294.432248094202	457.200111994978
877.188440271116	445.480111462132
579.007259515319	409.259913116484
583.790919158424	1313.27436270986
70.7795105669422	553.31082421669
181.633141516935	345.088465819259
265.913101388344	1025.91204554786
264.336109834405	424.416307965537
307.787438796785	1217.68806170368
311.337661307265	1326.96232634692
915.830383174358	379.619136767684
290.09241158922	411.07289507072
415.546943848517	90.3715587440441
616.220190248729	349.658335355743
1247.76541902657	266.394812668393
457.195140939145	303.721616841765
817.921298044775	195.873058861137
935.760371869058	580.548694537001
879.463935279221	278.547149167741
559.757534409763	591.420058854963
630.392880888723	482.199252452029
508.99110010933	346.518895293577
540.343538248692	248.142345627702
664.712106543508	747.564872437897
832.111199628379	326.246578912334
532.281088107362	235.393307714532
332.475499004106	760.68264042493
897.103830420583	640.403432438224
320.404207089408	1000.94968699227
665.328386484345	349.500002800047
458.888036003311	642.388840020274
371.840567366138	285.801413268103
490.83573015981	925.927870148479
107.509566440188	550.954548709136
1247.76541902657	525.739785701255
360.609026202714	58.96653643696
1059.08546664659	173.481792703157
706.572861667648	272.743262911815
237.596774024874	249.149163478024
324.3146261979	273.647166946264
734.226069154714	269.700422637717
1161.03204675642	772.747229957967
697.728080373398	233.453759340323
1357.1343760074	404.004695463129
518.687043602048	898.500508156832
574.01669652996	569.865305660463
374.54032570987	1177.73274680148
879.463935279221	1148.09432716965
568.852397436488	444.15449837613
611.413594507218	581.683782342608
314.799086441357	794.878711910844
547.371996637214	541.818037302248
1247.76541902657	462.567921428201
234.723887887728	710.065443833604
657.89154104442	449.237675802059
643.188299183364	497.085618485901
269.581291833712	618.879599303344
250.47923887612	751.212181287391
1030.58265451385	498.993767697848
636.451221455039	278.569768399481
559.484032708914	865.403968871496
522.409629421033	259.37000010015
618.712451879614	625.250969439235
411.670528454986	349.515886156202
391.676626955973	299.109947471391
505.559480340164	492.390960559219
429.954886508612	96.2665505626593
446.724789759042	1369.70448722196
705.755231409499	302.828090630258
383.879743120063	712.943256856381
108.769620900444	653.634595900792
582.872393924012	244.587294882249
935.760371869058	309.871332526332
468.897572093238	623.670018224758
432.99908594596	913.964744331408
230.698969137859	721.138515577414
508.230610254026	1274.60230528262
424.407522271122	595.396915313553
231.806463560639	483.864519156435
453.075816346312	374.772151639469
217.19529183695	687.71356115143
648.639628398709	451.598179069941
268.193535393701	601.975081758321
1030.58265451385	278.439131439699
581.476815670378	496.064451479228
1403.71372808427	796.200242627845
77.3635067415683	222.841942399944
755.178597858061	657.802189985194
897.103830420583	522.113307952772
605.587523243071	240.758876490104
1161.03204675642	220.931354011254
589.027115557649	704.235601760633
260.220078701259	590.519204003513
374.981046888008	545.015328137103
164.963581089053	461.859706255439
323.314569510207	460.792956797835
294.44495498407	360.372056920571
396.995705471282	415.622308946609
449.548954537489	376.706145677276
150.079604186932	387.532961346456
816.298294378596	377.251440651077
278.252072557509	554.219757038762
107.993196314106	357.266441540777
482.831911812129	97.8309588304281
265.400192321803	538.863059625945
464.159842222331	771.598539570638
509.809683786027	372.82099705122
534.052945424792	381.34432786133
650.691513597289	1296.60022178852
352.668896639247	214.301894723214
208.735430327882	442.979867559955
554.963191051587	1433.86469719217
228.536451951812	343.825577695389
161.18528972435	209.201633086468
697.728080373398	468.503298340382
1030.58265451385	203.640905675744
73.3976427825316	576.543660224921
159.601928995737	226.609010883467
387.110856736734	935.634625596031
879.463935279221	470.343142389212
277.752249817217	1113.55088198151
1202.07963005594	67.2457394749431
763.200139740513	671.676935582642
352.370031688243	1000.94968699227
755.178597858061	1148.09432716965
333.105675111115	436.173544873781
309.978593051378	821.875484850239
408.481578086098	492.390960559219
906.324366877161	220.338833006466
257.654225760468	334.199644609232
349.121053167526	137.55641273507
388.832174798319	309.388162930216
425.131519161552	263.981129460578
467.718922769899	325.545552780015
879.463935279221	419.630796642385
162.637175016868	127.844248620537
288.406865768216	683.072828441133
724.367113408467	226.900312345057
367.936466893374	97.8259489670118
804.420299784212	355.001989654336
779.273996856724	251.2452266591
897.103830420583	387.88465930682
497.680669643776	359.766613325286
457.195140939145	483.504175836935
672.364925134382	452.739490797358
657.306993955248	328.897062905107
259.673035357551	184.38400339366
299.845655088267	453.42802633773
235.885511821236	235.866948632009
816.298294378596	146.699749560751
897.103830420583	610.426910258076
1123.88629012031	1052.81365408477
401.95598479578	57.0186034186522
208.882936552631	156.936357873435
308.750566981829	300.891222964014
791.554002932042	600.998626780141
606.402739272124	252.274321857168
533.833584014958	1025.91204554786
1123.88629012031	585.472946435621
650.136451921932	333.433356330705
894.608573390485	562.955095077644
422.918058370544	275.142578548616
558.727169850248	294.940188005041
238.949758171741	330.782109188072
218.034832921036	757.872297434131
363.283320485382	242.574809832239
1192.58586965931	299.477327700908
847.050920249345	309.953431439494
492.458940491009	416.091768565675
183.182455170944	422.616609881302
424.473262667213	528.594470243186
714.88464387699	146.963095152194
128.166588576216	236.957558276236
257.171572026626	782.985578059925
533.833584014958	335.629213869979
186.280374099179	741.084300168255
1123.88629012031	646.921773759007
303.467259260098	821.875484850239
240.898641475375	461.859706255439
432.99908594596	1274.60230528262
357.097673838021	380.636589027204
236.345720111143	486.415750792401
845.140182089295	522.625616420663
214.852527223623	229.141593555907
364.433483988633	245.611415985763
222.675601013949	202.330011649983
1090.0599383391	619.284987248192
396.196641117513	657.263560270135
1202.07963005594	881.494470304595
390.340123764476	330.87275835993
123.089319135068	196.933437765261
297.812197738551	255.009846184429
230.915071175115	747.564872437897
139.6108030261	497.085618485901
263.595233801254	508.742272050767
741.734602893933	977.703735647335
879.463935279221	625.250969439235
1004.23868263244	1047.98481827651
478.704635617611	346.253812826337
87.6624850190301	480.092469152047
680.131751942225	219.012015686299
176.037919353404	173.440160410822
144.956293970725	311.06957016044
208.840894303064	881.494470304595
897.103830420583	760.68264042493
804.420299784212	403.950490050115
976.043403058062	163.6526903846
1123.88629012031	1159.25566900969
599.919027142177	361.034457713853
437.085957688269	576.833859218676
235.55210148775	113.498014819685
1090.0599383391	220.324736261405
507.298137677836	435.292764307471
304.845519771327	174.406759078043
394.491227054565	1063.73138918513
164.704435966522	290.715170976495
745.539104157894	194.428807355247
446.410723410313	385.584578977206
265.72815339137	278.267054311071
379.010759878881	219.760031812391
529.926452359276	731.346159717494
143.961127382466	199.131624947573
957.028944320931	333.55015271298
300.281643343039	183.349878836972
299.946533180059	816.410467773641
155.46733243607	358.510670540104
257.118560490334	1326.96232634692
198.351270877923	325.982212249392
554.963191051587	112.88393196422
564.112315269157	242.385767899958
957.028944320931	212.625381916875
156.111818450412	122.245149131645
191.791788688476	237.344587450731
1000.03898638646	771.598539570638
979.793508855473	1326.96232634692
643.606944555563	772.747229957967
360.148655217817	835.660684744868
128.089186247049	353.076795216048
460.846601602736	79.4216750540007
109.761996732411	500.221279969756
664.712106543508	175.465731024914
180.905582105444	120.897518251802
271.717515694848	176.630325851889
131.610494358945	1313.27436270986
847.050920249345	630.942674580499
686.533251433698	835.660684744868
435.937377076584	679.865881318007
790.161439591984	504.286837256393
473.587908521752	401.19249912155
329.969666696281	220.217520916315
512.489375478068	1107.31438542955
598.879352752195	415.851726049487
478.704635617611	259.390169661613
1004.23868263244	344.625794120454
491.254118514889	147.679759631208
791.554002932042	730.459213782698
481.657670255987	429.868584021871
1030.58265451385	223.689676069206
286.709791755808	315.935973972965
840.314269338009	427.920026790684
888.422046685524	127.395039082015
832.111199628379	858.525344868421
263.334390574282	268.664772187593
554.963191051587	253.562919699202
653.395488790532	141.237920181746
406.871158282431	220.75860813807
351.42230017661	177.73337581021
877.188440271116	519.053739885462
388.97556874803	486.786130645906
193.761741758203	794.878711910844
979.793508855473	148.636185991234
1059.08546664659	174.094565923166
274.597726921267	835.660684744868
348.591875133167	747.564872437897
879.463935279221	480.092469152047
224.792754799466	275.804887140818
1585.93893537535	118.312951601073
285.580306013011	475.094326136534
443.660832473221	102.489946751127
305.050498398686	657.263560270135
466.170278398278	153.345479023618
286.414299001826	247.5695398127
