NGS-1438	24.08.2021	ILLUMINA	HIGH 1X75	7 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_3	WT1, 20U MNase, H4K20me3, Large	M.musculus,liver	93.35	5421298	8599257
NGS-1439	24.08.2021	ILLUMINA	HIGH 1X75	7 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_5	WT2, 20U MNase, H4K20me3, Large	M.musculus,liver	93.35	11672739	10212950
NGS-1440	24.08.2021	ILLUMINA	HIGH 1X75	7 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_6	Set8ko1, 20U MNase, H4K20me3, Large	M.musculus,liver	93.35	14715603	15741481
NGS-1441	24.08.2021	ILLUMINA	HIGH 1X75	7 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_7	Set8ko2, 20U MNase, H4K20me3, Large	M.musculus,liver	93.35	15442054	6147477
NGS-1442	24.08.2021	ILLUMINA	HIGH 1X75	5 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_8	WT1, 20U MNase, H4K20me3, Small	M.musculus,liver	93.35	24771601	4819380
NGS-1443	24.08.2021	ILLUMINA	HIGH 1X75	5 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_9	WT2, 200U MNase, H4K20me3, Small	M.musculus,liver	93.35	16541522	5602823
NGS-1444	24.08.2021	ILLUMINA	HIGH 1X75	5 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_11	Set8ko1, 20U MNase, H4K20me3, Small	M.musculus,liver	93.35	27699525	10134726
NGS-1445	24.08.2021	ILLUMINA	HIGH 1X75	5 cycles	ChIP seq	I.Talianidis	O.Galanopoulou	E6609_14	Set8ko2, 20U MNase, H4K20me3, Small	M.musculus,liver	93.35	27321445	9030513
	7630551
	11721910
	10213646
	5421298
	11672739
	14715603
	15442054
	24771601
	16541522
	27699525
	27321445
