"x"
"313"	"Eif4e2"
"314"	"Gigyf2"
"315"	"Kcnj13"
"316"	"Ngef"
"317"	"Inpp5d"
"318"	"Atg16l1"
"319"	"Sag"
"320"	"Dgkd"
"321"	"Usp40"
"322"	"Gm20528"
"323"	"Ugt1a7c"
"324"	"Ugt1a6b"
"325"	"Ugt1a6a"
"326"	"Ugt1a5"
"327"	"Ugt1a2"
"328"	"Dnajb3"
"329"	"Ugt1a1"
"330"	"Mroh2a"
"331"	"Hjurp"
"332"	"Arl4c"
"333"	"Sh3bp4"
"334"	"Agap1"
"335"	"Cops8"
"336"	"Mlph"
"337"	"Rab17"
"338"	"Lrrfip1"
"339"	"Ramp1"
"340"	"Ube2f"
"341"	"Scly"
"342"	"Erfe"
"343"	"Ilkap"
"344"	"Hes6"
"345"	"Per2"
"346"	"Traf3ip1"
"347"	"Asb1"
"348"	"Hdac4"
"349"	"Ndufa10"
"350"	"Cops9"
"351"	"Dusp28"
"352"	"Rnpepl1"
"353"	"9430060I03Rik"
"354"	"Capn10"
"355"	"Gpr35"
"356"	"Mab21l4"
"357"	"Sned1"
"358"	"Mterf4"
"359"	"Gm28535"
"360"	"Pask"
"361"	"Ppp1r7"
"362"	"Ano7"
"363"	"Hdlbp"
"364"	"Sept2"
"365"	"Farp2"
"366"	"Stk25"
"367"	"Bok"
"368"	"Thap4"
"369"	"Atg4b"
"370"	"Dtymk"
"371"	"Ing5"
"372"	"D2hgdh"
"373"	"Gal3st2"
"374"	"Gal3st2b"
"375"	"Gal3st2c"
"376"	"Fam174a"
"377"	"St8sia4"
"378"	"D1Ertd622e"
"379"	"Ppip5k2"
"380"	"Gin1"
"381"	"Pam"
"382"	"B230216N24Rik"
"383"	"Rnf152"
"384"	"Gm17634"
"385"	"Pign"
"386"	"Gm28404"
"387"	"Relch"
"388"	"Tnfrsf11a"
"389"	"Gm7160"
"390"	"Zcchc2"
"391"	"Phlpp1"
"392"	"Bcl2"
"393"	"Kdsr"
"394"	"Vps4b"
"395"	"Serpinb5"
"396"	"Dsel"
"397"	"Tsn"
"398"	"Nifk"
"399"	"Clasp1"
"400"	"2900060B14Rik"
"401"	"Tfcp2l1"
"402"	"Ralb"
