Gm19938	0.002365956322795
Mrpl15	1.58181135363606
Lypla1	0.388380539013713
Tcea1	0.933592845857743
Atp6v1h	0.15260032722078
Rb1cc1	0.300877296135946
4732440D04Rik	0.113140523314031
St18	0.000902107286537
Pcmtd1	0.208354598341046
Gm26901	0.027967371636255
Gm30414	0.0003544186938
Rrs1	0.524002572700984
Adhfe1	0.002542371752952
Mybl1	0.008188620917724
Vcpip1	0.146677306987929
1700034P13Rik	0.001424709690082
Sgk3	0.053587404627875
Snhg6	0.727027505239942
Tcf24	0.001049743127857
Cops5	1.03000651515309
Cspp1	0.366578616736325
Arfgef1	0.444622741827194
Sulf1	0
Prdm14	0
Ncoa2	0.079316722818831
Tram1	0.257508838381713
Lactb2	0.103145732044291
Xkr9	0.003726209238386
Trpa1	0.002325706033429
Kcnb2	0
Terf1	0.169539149327014
Sbspon	0.007173722990218
Rpl7	35.8707490337944
Rdh10	0.11082436380194
Stau2	0.090328668716331
Ube2w	0.163306441171856
Eloc	1.35265492758606
Tmem70	0.86483194053976
Ly96	0.164148405447648
Jph1	0
Pkhd1	0.001600099995368
Mcm3	0.487865491589926
Paqr8	0.00198383626308
Tram2	0.00512586442171
Tmem14a	0.070110809838345
Gsta3	0.008653033223608
Gm28836	0
Khdc1a	0
Gm29107	0.000958098886536
Ogfrl1	0.001549153550257
B3gat2	0.022041616326661
Smap1	1.02491855990617
Sdhaf4	0.521330223543194
Fam135a	0.228866239115201
Col9a1	0.009444127354796
Lmbrd1	0.214663741535407
Phf3	0.734110601121669
Ptp4a1	0.016164154585003
Ptp4a1.1	0.003344087322323
4931428L18Rik	0.00193308991732
Khdrbs2	0
Prim2	0.064614074015355
Rab23	0.030746456326076
Bag2	0.117014299187884
Zfp451	0.12835219235748
Dst	0.043051601746416
Gm26788	0.00175473633084
Gm37233	0.020523586932863
Ccdc115	0.249197234614458
Imp4	0.61131663164322
Ptpn18	0.457064924485402
Gm28417	0.005303999791255
Arhgef4	0.010583263001842
Gm38336	0.003724450508073
Fam168b	0.205594717220582
Plekhb2	0.200519755340099
Hs6st1	0.125591692259667
Uggt1	0.149683266188508
Neurl3	0.22852378686164
Arid5a	0.008241215857016
4930403P22Rik	0.00583395146897
Kansl3	0.198458696329271
Lman2l	0.128012363511002
Cnnm4	0.083711943406479
Cnnm3	0.07044656974187
Ankrd23	0.010464517838375
Ankrd39	0.135958903212859
Sema4c	0.025010743774642
D430040D24Rik	0.005306808523253
Fam178b	0.004875072641753
Cox5b	11.6423978140248
Actr1b	0.227567344984161
Tmem131	0.157405915733422
Gm38115	0.012136761594796
Vwa3b	0.000832849447804
Inpp4a	0.071142436230312
Coa5	0.244876934769775
Unc50	0.491499230950606
Mgat4a	0.192009715458602
2010300C02Rik	0.156177274063115
Tsga10	0.005463707912073
Lipt1	0.080549820561493
Mitd1	0.297046387239892
Mrpl30	3.2066710512228
Txndc9	0.720958482926395
Eif5b	1.49695728991731
Rev1	0.097911528428623
Pdcl3	0.547026965622874
Npas2	0.043797324979401
Rpl31	12.1738453696806
Tbc1d8	0.019684914827249
Cnot11	0.160443378313305
Gm15832	0.009139551077806
Rnf149	0.279044752796738
Creg2	0
Map4k4	0.367395633818537
Il1r1	0
Il18r1	0
Slc9a2	0.032377395505166
Gm37915	0
Mfsd9	0.020118653215645
Tmem182	0.013934005086157
Mrps9	1.00469747509744
Tgfbrap1	0.04220508868927
8430432A02Rik	0.003340701626505
AI597479	0.058322410094629
Fhl2	0.475467658762222
Nck2	0.084548217219981
Uxs1	0.106624160604491
Tpp2	0.239312013270394
Mettl21c	0.002168975089755
Gm8251	0.016789360635182
Tex30	0.289081500056081
Poglut2	0.038816579159346
Bivm	0.053376083350091
Ercc5	0.073265170551032
Gulp1	0
Wdr75	0.281108642322524
Slc40a1	0.014196236909746
Slc39a10	0.086383112782172
Gm28151	0.006694932667609
Nabp1	0.006631181868961
Myo1b	0.409912346560659
Gm29453	0.001037483016403
Gm28323	0.001776726235098
Stat4	0.002426662327597
Gm31812	0.0024151887094
Stat1	0.227559816539404
Gls	0.605358613814589
Nab1	0.11353602190866
Nemp2	0.019304057702541
Mfsd6	0.108562158322485
Gm29670	0
Inpp1	0.082520758331556
Hibch	0.210787385489942
1700019D03Rik	0.057653274506561
Pms1	0.069870440118481
Ormdl1	0.247773650754311
Osgepl1	0.18090098204167
Asnsd1	0.569372858145809
Stk17b	0.060829040822771
Hecw2	0
Ccdc150	0
Gtf3c3	0.101200720926439
Pgap1	0.096567154514814
Ankrd44	0.014766987627342
Sf3b1	1.70464158161574
Coq10b	0.129144456472422
Hspd1	8.90888847586865
Hspe1	10.5889554097905
Mob4	0.696062892432486
Rftn2	0.010791483450153
Gm10561	0.002900727018589
Mars2	0.064517538045738
Boll	0.000456520695087
Plcl1	0
Satb2	0.015243356436826
9130024F11Rik	0.009184814334495
4930558J18Rik	0
1700066M21Rik	0.02583845669653
Tyw5	0.058537980913503
Maip1	0.393783414661195
Spats2l	0.006707677639559
Kctd18	0.03186111426138
Sgo2a	0.005267884215419
Aox2	0.002281055197886
Bzw1	2.36973835125371
Clk1	0.427709278027216
Ppil3	0.329727987492509
Nif3l1	0.163310052032555
Orc2	0.123372660300748
Gm15834	0.01992471306461
Fam126b	0.077096867054029
Ndufb3	2.2008908728602
Flacc1	0.007825513217424
Cflar	0.151238025424433
Casp8	0.321388000919719
Trak2	0.038472555548272
Stradb	0.089076458565206
Tmem237	0.052674368828174
G730003C15Rik	0.037054030554614
Mpp4	0.002350049729723
Gm29017	0
Als2	0.01503806436606
Fzd7	0.064726261002128
Sumo1	2.11452399370393
Nop58	1.19838119837636
Bmpr2	0.075857380971576
Fam117b	0.170965038122687
Ica1l	0.00158010624089
Wdr12	0.312969835792208
Carf	0.023935370285368
Nbeal1	0.232812892539988
Cyp20a1	0.105747827543361
Abi2	0.013471873344786
Raph1	0.114908620823086
Pard3b	0.161587549670297
Pard3bos1	0.014499143345748
