Gm19938	0
Mrpl15	1.92247942687889
Lypla1	0.509690760165667
Tcea1	0.879815098717178
Atp6v1h	0.119052539948409
Rb1cc1	0.179806759102476
4732440D04Rik	0.066055846947197
St18	0
Pcmtd1	0.175327359991329
Gm26901	0.026896233489239
Gm30414	0.001466185728541
Rrs1	0.499997729294431
Adhfe1	0.003876958147057
Mybl1	0.007387600262206
Vcpip1	0.108760621554453
1700034P13Rik	0.008596521950878
Sgk3	0.037436633624595
Snhg6	0.603054374956087
Tcf24	0.005664535659897
Cops5	0.957052195060246
Cspp1	0.223111008634348
Arfgef1	0.405656081625119
Sulf1	0
Prdm14	0
Ncoa2	0.055975225510066
Tram1	0.250195841044038
Lactb2	0.134680914906025
Xkr9	0.00359579072559
Trpa1	0.013154402256751
Kcnb2	0
Terf1	0.145225264699145
Sbspon	0.005278751535756
Rpl7	35.7858042073728
Rdh10	0.046024166487301
Stau2	0.086348436663552
Ube2w	0.172416357797405
Eloc	1.39857147574327
Tmem70	0.867060682062658
Ly96	0.18302953525055
Jph1	0.002112642700952
Pkhd1	0.001469656300299
Mcm3	0.492763515759302
Paqr8	0.002020889692548
Tram2	0.005476002535452
Tmem14a	0.105391839799208
Gsta3	0.02237435584321
Gm28836	0
Khdc1a	0.00149061953129
Gm29107	0.000504840307904
Ogfrl1	0.010783611185173
B3gat2	0.016757397025403
Smap1	1.06134046944386
Sdhaf4	0.48644926279972
Fam135a	0.181726804363772
Col9a1	0.011868441193615
Lmbrd1	0.164872231003298
Phf3	0.550990218808182
Ptp4a1	0.006730727354234
Ptp4a1.1	0.001030764187954
4931428L18Rik	0.001576248830423
Khdrbs2	0
Prim2	0.063373451055443
Rab23	0.028985988928891
Bag2	0.066687980292953
Zfp451	0.106899715541341
Dst	0.036407935366974
Gm26788	0.007552125711983
Gm37233	0.011166173349367
Ccdc115	0.300677747092653
Imp4	0.632472485441189
Ptpn18	0.385293249045957
Gm28417	0.002105510655262
Arhgef4	0.019430694514796
Gm38336	0.000535790482775
Fam168b	0.191135924883243
Plekhb2	0.207531751410554
Hs6st1	0.076163434334668
Uggt1	0.073097496965209
Neurl3	0.244223340251392
Arid5a	0.004348537409437
4930403P22Rik	0.000396511774893
Kansl3	0.18337530675905
Lman2l	0.069654735313408
Cnnm4	0.052874869027551
Cnnm3	0.051821292767359
Ankrd23	0.004107091397946
Ankrd39	0.126377246867318
Sema4c	0.008384644256478
D430040D24Rik	0.008176336364926
Fam178b	0.003840180380891
Cox5b	12.760260833395
Actr1b	0.235140087174648
Tmem131	0.172556203749057
Gm38115	0.010809742618837
Vwa3b	0.004689867784646
Inpp4a	0.05808857481156
Coa5	0.217935962640824
Unc50	0.445952400981482
Mgat4a	0.133801892494092
2010300C02Rik	0.131616068625045
Tsga10	0.004925921323837
Lipt1	0.084854908934363
Mitd1	0.311105844459518
Mrpl30	3.63630193994979
Txndc9	0.794808669360308
Eif5b	1.43471517932524
Rev1	0.08151782877608
Pdcl3	0.54353163332617
Npas2	0.019818434021714
Rpl31	12.6724216413552
Tbc1d8	0.012792608768139
Cnot11	0.128217889200383
Gm15832	0.010896801867633
Rnf149	0.191306240015364
Creg2	0
Map4k4	0.291876186647489
Il1r1	0
Il18r1	0
Slc9a2	0.02311176577347
Gm37915	0
Mfsd9	0.01733627219499
Tmem182	0.018198205976681
Mrps9	0.995599777226552
Tgfbrap1	0.044544841028113
8430432A02Rik	0.007167926356198
AI597479	0.054279409163356
Fhl2	0.489635499674757
Nck2	0.083436558640048
Uxs1	0.106919860458574
Tpp2	0.209830302394205
Mettl21c	0
Gm8251	0.001278618195262
Tex30	0.233503260563725
Poglut2	0.042528872800776
Bivm	0.037815943014473
Ercc5	0.069453120338781
Gulp1	0
Wdr75	0.299683709331678
Slc40a1	0.010576549689845
Slc39a10	0.092014732374704
Gm28151	0.009191335322687
Nabp1	0.009764939158994
Myo1b	0.293839015082759
Gm29453	0.001098544253098
Gm28323	0.002952142694308
Stat4	0.001744792666287
Gm31812	0.007328000241064
Stat1	0.14597085746892
Gls	0.52295978656338
Nab1	0.110442775268915
