""	"RNA.0"	"RNA.1"	"RNA.2"	"RNA.3"	"RNA.4"	"RNA.5"	"RNA.6"	"RNA.7"	"RNA.8"	"RNA.9"	"RNA.10"	"RNA.11"	"RNA.12"	"RNA.13"	"RNA.14"
"Pgm2"	0.361244128544481	0.488141823341791	0.548037178193788	0.330886397255847	0.535997941927265	0.619750530660191	0.556869905920206	0.736325231383079	0.163867151117727	0.809178892458327	0.357558310899647	0.406665255855988	0.58575464072192	0.246908790863616	0.0780859570214893
"Tbc1d1"	0.133302039888726	0.126261271994953	0.0892787135148352	0.164325856148527	0.146932809182859	0.0933089016920582	0.145685494755703	0.0834326897358025	0.111519989200535	0.111352826250807	0.529514325156268	0.627506756929715	0.129087921277341	0.145704114205447	0.778693935578255
"Gm31363"	0.0561073903518175	0.0316099642312979	0.00325169244088163	0.0411999060416593	0.0351383619539393	0.00950317690908675	0.014683665843602	0.0110813446581039	0.015913646570683	0.00635917951387178	0.0105712618915807	0.027313491510212	0.00772170101660563	0.00657624764570334	0
"C030018K13Rik"	0.00431819299058579	0	0	0	0	0	0	0	0.000707052066607133	0	0	0	0	0.00657624764570334	0
"Gm26761"	0	0.000881385957385552	0.00373069262356002	0	0.00138597756601273	0.0055889327290026	0.00191929990622883	0.00456533285858235	0	0.0105379230227111	0	0.00213834492957789	0.00468980679871912	0	0
"Gm20033"	0.017941184731486	0.0102852489442004	0.0189235504579428	0.0119352264525676	0.0153335382277187	0.00812043427222377	0.0112638118102355	0.0144924360596544	0.0159816145137856	0.00621389351956645	0	0.0420576989395733	0.0342680563095599	0	0
"Klf3"	0.624944919911571	0.545828709693278	1.08215371871706	0.415613519166254	0.364492558084589	0.445359684147559	0.716736172102417	0.519531309003675	0.260931311101445	0.599491303528368	0.607127962878489	1.2956189112377	0.618655833393423	0.504682825024682	0
"Tlr1"	0.00850817641092457	0.0111445466937205	0.00124608107501906	0.00903346484843818	0.00847678048942239	0.0140810974839914	0.00905130399299947	0.007218089028474	0.00150415070386732	0	0	0.00578270669995964	0.0364640305525378	0	0
"Fam114a1"	0.0314540536485987	0.0225278088189204	0.372763246812395	0.0486325738008925	0.0305607921732845	0.0322879957948663	0.182703785379508	0.0267112161365185	0.0992400924458989	0.0658568723325709	0.0925971616971869	0.0176627383150455	0.0590877816622938	0.0488740142749618	0
"Klhl5"	0.0471084942910498	0.0730641261051289	0.035718250199053	0.0514467049787871	0.0598721207842207	0.0444666013943144	0.0511120229243103	0.0402567860844805	0.0203370907584753	0.0116388944974133	0.0307927161319476	0.0413316869083521	0.0365016849469942	0.0150871433399314	0.10132944228275
"Wdr19"	0.0144966924565584	0.00745134637791551	0.00521224584395294	0.00850380722415684	0.0081642589434288	0	0.00438903259085103	0	0.0120823727846969	0.00504363246444996	0.0794543571139772	0.034050290491505	0.00414328472984126	0.0234345706786652	0
"Rfc1"	0.702254474277469	0.471050765488331	0.884001647649268	1.14310186679418	0.762915633892339	0.513943810006531	0.990033664827447	0.254245191015156	0.733028789233271	0.143722051099119	0.427595739844074	0.502537889121785	0.223834928010268	0.588775746157566	0.691242581146412
"Klb"	0	0.000587475446463715	0	0	0	0	0	0	0.00163992549490492	0	0.0257735939077221	0	0	0	0
"Rpl9"	57.1436318171035	48.4148577616922	28.2911893531823	49.5510853838545	48.7761321430915	41.2746490101837	40.3524099396329	41.7382283771843	13.1170606202947	32.0851901679758	33.3548071312126	37.2239322558148	35.0453889030868	29.0562395844956	38.1015839658436
"Lias"	0.23266727176513	0.333518405071693	0.23519319286032	0.259147149067919	0.287113877906579	0.325085600783035	0.251488223263973	0.282986824363205	0.182759395922439	0.237720432713317	0.248956061446198	0.281081511349156	0.210180383475525	0.255007953738009	0.164128151260504
"Ugdh"	0.103808900974129	0.134697496527143	0.0237540961189647	0.120555883617526	0.20200967144482	0.197834547341451	0.0948093930022331	0.446999454087858	0.026361926641095	0.748949068057317	0.190247497939289	0.256618402418667	0.519779536866489	0.199033248243512	0.104027962716378
"Smim14"	0.404667251072994	0.379501631826414	4.95744028626476	0.317296154831485	0.301011296387191	0.365945489663771	2.46096636338465	0.600589152083076	0.837079666510386	0.628983794729163	0.901871301697587	0.798965921866888	0.707858509081431	1.16783067876527	0.788269383341531
"Ube2k"	0.740752762614748	0.875829784658591	0.65916211274215	0.88593629876048	0.796508697228749	0.976526407894383	0.983499528194001	0.803400799110933	0.377403473721357	0.745277253646324	1.01652549798016	0.83987145170712	0.788229325391122	1.04943942069088	1.27340487195144
"Gm42726"	0.0174491698010258	0.0167691866557103	0.00995765471790558	0.00555763907473306	0.00799514363944158	0.0109066716814177	0.00700974292082663	0.00976506470494969	0.0255320204448698	0.00593025870666899	0.0503115973117686	0.0303089082181711	0.00642979308925839	0.0878226762073714	0
"Pds5a"	0.263616132921064	0.285273773062482	0.272230490198634	0.326776228531575	0.251950305370794	0.259474422033564	0.343044685538043	0.168171345502367	0.148975247073764	0.109590519440278	0.411435384557863	0.237052269187412	0.201699096801964	0.369394451453555	0.265113973885026
"N4bp2os"	0.0637874752473433	0.0607402459191352	0.0437284579463612	0.0520931538468543	0.0632695726362716	0.0399271120730054	0.0654429056513377	0.0609499973615201	0.0725077540782982	0.0280005813255234	0.0651755634444828	0.0661021311475028	0.0279594986970692	0.0778338281989222	0
"N4bp2"	0.0610380364415418	0.051153174238486	0.103807688105366	0.0550438164207869	0.0608701386253022	0.047217027010601	0.0945151002149959	0.0611615598326465	0.0919491114275875	0.052623668694357	0.193122559773509	0.168070911971458	0.0432293669795559	0.0611639160065975	0.161749482401656
"9130230L23Rik"	0.0936096233374185	0.0733347915329308	0.0598821768511655	0.0662810631691267	0.0584008284376681	0.0451258016182973	0.095232454566564	0.0576513966948949	0.0755223494740368	0.115595289302127	0.190204730950494	0.256874431112059	0.094783541761552	0.430102883760528	0
"Rbm47"	0.369579000836373	0.349820160451714	0.584840890401128	0.355358386883975	0.362387504356967	0.463917126633695	0.502549599225809	0.556225208782828	0.232109825335343	0.775727939876567	0.741333501535313	0.70354757916041	0.754304718661067	0.973330878463112	0
"Gm26725"	0.00464728023287584	0.0049934213921996	0	0.00240161260762568	0.00326886736683511	0.000960990881541921	0.0006893481985298	0	0	0	0.0080607717705324	0.00278527946380028	0	0	0
"Nsun7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apbb2"	0.104995051208143	0.110125889359255	0.0664002226820584	0.135553671591808	0.130640836875038	0.126671253684303	0.0873644947836543	0.0957398269737381	0.0367637010303112	0.13052555737054	0.385355225259796	0.110334732449549	0.125879013210973	0.451543856023323	0
"Limch1"	0.0672755345553991	0.0371657633680857	0.0011838107721098	0.0426203806228148	0.00836115722878358	0.00483820013161672	0.0150880535299557	0	0.00510872591607537	0	0.0993309850459977	0.0145471640147838	0.0113400143861028	0.181982005433053	0
